X,Y,Z
-916.856384,4049.312988,987.149719
-916.876953,4047.715576,986.193359
-916.823059,4045.856934,985.458679
-916.576843,4044.38916,984.403809
-916.47345,4042.670166,983.577148
-916.387146,4040.745361,982.74054
-916.178894,4039.264648,981.751892
-916.065735,4037.556152,980.813721
-915.94281,4035.710693,979.865051
-915.515015,4034.037109,978.906616
-915.414551,4032.295654,978.086426
-915.170044,4030.671631,977.089844
-914.91925,4028.877197,976.189636
-914.843689,4027.055176,975.408386
-914.549255,4025.268555,974.516113
-914.523743,4023.389404,973.926147
-914.644226,4021.442383,973.36377
-914.688843,4019.505615,972.676819
-914.866272,4017.227539,972.110352
-914.93219,4015.221191,971.641052
-915.349426,4012.907959,971.299133
-915.886353,4010.607178,971.235962
-916.326721,4008.389404,971.09668
-916.826172,4006.093994,970.836182
-917.312012,4003.81958,970.730164
-917.78186,4001.265625,970.598816
-918.263672,3998.793945,970.546753
-918.689758,3996.316895,970.576477
-919.079773,3993.731934,970.63031
-919.45874,3991.016846,970.733948
-919.783752,3988.460449,970.772827
-920.178833,3985.769775,970.750549
-920.453552,3983.074951,970.78595
-920.600769,3980.169434,970.846802
-920.748718,3977.297119,970.907532
-920.893921,3974.267578,970.972839
-920.975952,3971.356934,971.075134
-920.896851,3968.195557,971.062134
-920.833374,3964.903564,970.950928
-920.674194,3961.706055,970.781433
-920.55365,3958.317383,970.642822
-920.244385,3954.905273,970.428894
-920.160461,3951.509521,970.261047
-919.826782,3947.998047,970.089233
-919.669006,3944.332764,969.914734
-919.463684,3940.82251,969.789795
-919.170349,3936.964111,969.638855
-918.906982,3933.375732,969.59375
-918.720825,3929.572266,969.616333
-918.461304,3925.872803,969.724365
-918.318176,3922.01001,969.765869
-918.130493,3918.195068,969.734192
-917.91748,3914.257812,969.923828
-917.816284,3910.287109,969.887756
-917.569031,3906.23877,969.903381
-917.369751,3902.142334,970.021912
-917.215088,3898.075195,970.072815
-916.989868,3893.827881,970.175964
-916.824219,3889.733643,970.303345
-916.55542,3885.499023,970.331421
-916.359131,3881.271973,970.384277
-916.131042,3877.004395,970.401367
-915.795776,3872.619629,970.443909
-915.674988,3868.272461,970.636108
-915.321716,3863.755859,970.484009
-914.955872,3859.400635,970.477905
-914.654236,3854.95166,970.366577
-914.369019,3850.394287,970.305969
-913.906616,3845.693604,970.094055
-913.492554,3841.124023,969.825439
-913.046936,3836.398438,969.514648
-912.760681,3831.746338,969.268799
-912.244629,3826.833984,968.953186
-911.804993,3821.99585,968.530518
-911.261047,3817.070068,968.048584
-910.660278,3812.110107,967.568542
-910.09082,3807.222168,967.11908
-909.417236,3802.121338,966.471375
-908.80249,3797.099609,965.948547
-908.20874,3792.031982,965.423645
-907.453064,3786.82251,964.757202
-906.809204,3781.829834,964.244568
-905.976013,3776.67334,963.567383
-905.206238,3771.458008,962.923584
-904.353516,3766.32251,962.287842
-903.444153,3760.920898,961.653076
-902.519165,3755.536621,961.026306
-901.536011,3750.366455,960.422485
-900.695007,3744.864014,959.715088
-899.683533,3739.507812,959.182434
-898.568542,3733.892578,958.523193
-897.624207,3728.405518,957.939026
-896.508545,3722.990967,957.334351
-895.423645,3717.30249,956.857056
-894.285461,3711.761963,956.247986
-893.217468,3706.186035,955.700073
-892.075928,3700.487305,955.229248
-890.898193,3694.991943,954.65863
-889.78833,3689.205322,954.155212
-888.400024,3683.5896,953.618347
-887.28125,3677.810547,953.005371
-885.973511,3671.976807,952.403931
-884.6474,3666.078857,951.785156
-883.451965,3660.257324,951.229004
-882.115234,3654.318848,950.536743
-880.816101,3648.195312,949.815857
-879.583496,3642.226074,949.170349
-878.187988,3636.04248,948.216064
-876.9505,3630.030518,947.424561
-875.581238,3623.967041,946.601135
-874.266296,3617.6521,945.814453
-872.925293,3611.505371,944.936707
-871.651978,3605.373047,944.061279
-870.308655,3599.223633,943.222229
-869.053772,3593.06543,942.258972
-867.672119,3586.795166,941.430664
-866.378418,3580.647217,940.481812
-865.091003,3574.523682,939.587097
-863.755981,3568.337158,938.687805
-862.582886,3562.227295,937.80188
-861.279541,3556.023682,936.864929
-860.033508,3549.898193,935.994446
-858.737549,3543.717285,935.0271
-857.341858,3537.614014,934.056396
-856.160522,3531.500977,933.166443
-854.786194,3525.301758,932.143005
-853.440674,3519.123535,931.232117
-852.226074,3513.06665,930.337891
-850.795593,3506.854248,929.40332
-849.538208,3500.909424,928.615417
-848.314819,3494.67627,927.697388
-846.872192,3488.495361,926.897827
-845.763916,3482.421875,926.209595
-844.475769,3476.24292,925.683167
-843.171753,3470.009277,925.144287
-842.110107,3463.774902,924.792786
-840.885498,3457.638672,924.584717
-839.891602,3451.293945,924.626526
-838.947205,3445.013184,924.755127
-838.086609,3438.735107,925.081848
-837.319641,3432.308594,925.599854
-836.625549,3425.735352,926.324951
-836.095154,3418.94458,927.237
-835.506104,3412.056396,928.313049
-835.093567,3404.953125,929.539368
-834.507446,3397.642822,930.958069
-834.015442,3390.175293,932.546875
-833.498169,3382.193604,934.260803
-832.953125,3374.226562,936.223267
-832.615479,3365.996094,938.428955
-832.32074,3357.508789,940.797119
-832.099609,3349.073242,943.330444
-831.950317,3340.35791,946.144775
-831.762512,3331.202148,949.138123
-831.048706,3321.512207,952.514954
-830.867371,3311.910889,955.930969
-830.750793,3302.030273,959.380371
-830.594177,3292.10498,963.048218
-830.48407,3281.876465,966.929199
-830.435364,3271.467529,971.002747
-830.483948,3260.84375,975.165833
-830.606445,3249.98584,979.538818
-830.823975,3238.977539,983.945129
-831.13501,3227.686523,988.457764
-831.902649,3216.314941,993.033569
-832.601807,3204.833252,997.71875
-833.091003,3193.202148,1002.503967
-833.743591,3181.453369,1007.204041
-834.551025,3169.665771,1011.856323
-835.310791,3157.650635,1016.512146
-835.838562,3145.36377,1020.981201
-836.507629,3133.044922,1025.324097
-837.345093,3120.673828,1029.630005
-838.132751,3108.197754,1033.629028
-838.725525,3095.494385,1037.5271
-839.530457,3082.772461,1041.088501
-840.520325,3070.055664,1044.559937
-841.430115,3057.305176,1047.812378
-842.010315,3044.460938,1050.606079
-842.943298,3031.56543,1053.269287
-843.707825,3018.786865,1055.520874
-844.40741,3006.12085,1057.302734
-845.005615,2993.235352,1059.080322
-845.902344,2980.638184,1060.088379
-846.906555,2968.205322,1060.897949
-847.869507,2955.652832,1061.104492
-848.432739,2943.008057,1060.709106
-848.740906,2930.409668,1059.928101
-849.434509,2918.099365,1058.745605
-849.698364,2905.757324,1056.773682
-849.794434,2893.594238,1054.28772
-850.009033,2881.821289,1051.330566
-849.835144,2869.866211,1047.790161
-849.977661,2858.45166,1043.588867
-849.888245,2846.625488,1038.816406
-850.069031,2836.012695,1033.525269
-849.997253,2824.984863,1027.734497
-850.181396,2815.010986,1021.284485
-849.890259,2804.841797,1014.31073
-849.589661,2795.227539,1006.967529
-849.044495,2786.28125,999.005188
-847.919922,2777.555908,990.460327
-847.567993,2770.180664,981.631653
-846.098511,2762.269287,972.223572
-845.003296,2755.526855,962.548279
-843.747131,2748.981934,952.443726
-842.912354,2743.753418,942.096313
-841.759277,2738.609131,931.530579
-840.769409,2734.314697,920.689758
-839.543701,2731.000488,909.773682
-837.893433,2728.053223,898.381714
-836.120483,2725.437012,887.280029
-834.221985,2723.403809,875.539734
-831.958801,2722.186279,863.855164
-829.516846,2721.370605,851.794556
-827.023926,2721.026611,839.573303
-824.411133,2721.485107,827.741577
-822.006836,2722.521729,815.451965
-819.471008,2724.374756,803.256348
-816.729797,2726.402588,791.596313
-814.065125,2729.320312,779.914856
-811.507996,2732.812744,768.358337
-808.938599,2737.10376,757.070251
-806.50946,2741.649658,746.427063
-804.090271,2746.922607,736.014282
-801.789551,2752.571533,725.952515
-799.71106,2758.766846,716.246521
-797.772766,2765.276611,706.851379
-795.662048,2772.210205,697.871643
-793.624878,2779.632568,689.534363
-791.519775,2787.494873,681.48761
-789.7771,2795.78418,674.067627
-787.918579,2804.213379,667.097412
-786.251831,2813.716309,660.755859
-784.64801,2823.635742,654.936157
-783.059326,2833.396484,649.764587
-781.7323,2843.578857,645.446899
-780.229187,2854.007812,641.923645
-778.847351,2864.861328,639.137939
-777.511475,2876.06665,637.123413
-776.077148,2887.658691,635.946716
-774.700073,2899.190918,635.729187
-772.930054,2911.229004,636.288086
-771.340271,2923.555664,638.147156
-769.424622,2936.039795,641.041199
-767.546997,2948.442627,645.031006
-765.573181,2960.896729,650.103699
-763.548279,2973.247803,656.386597
-761.806824,2985.663086,663.933105
-759.927856,2997.576416,672.557312
-758.10498,3009.30249,682.384827
-756.28772,3020.633789,693.275574
-754.37854,3031.492432,705.282288
-752.794861,3042.177002,718.540588
-750.985474,3052.580078,732.942017
-749.370117,3061.672852,748.425903
-747.612854,3070.43457,765.038086
-745.858582,3078.67749,782.847168
-744.017273,3085.852295,801.696106
-742.021301,3092.179199,821.564453
-739.87439,3097.39917,842.412964
-737.479553,3101.5271,864.146179
-734.814148,3104.654785,886.753906
-732.152039,3106.453857,910.075378
-729.302185,3107.10376,934.022766
-726.36322,3106.60376,958.481689
-723.388306,3104.780762,983.389832
-720.235657,3101.851074,1008.653503
-717.015076,3097.912842,1034.265015
-713.762024,3092.820312,1060.082642
-710.684875,3086.999268,1086.182861
-707.541931,3080.051758,1112.322876
-704.241028,3072.132812,1138.584106
-700.884094,3063.447754,1164.840088
-697.677795,3053.98877,1191.064453
-694.559937,3043.569092,1217.02832
-691.054382,3032.156006,1242.812012
-687.694885,3019.741699,1268.230225
-684.518738,3006.375732,1293.264038
-681.397705,2992.267578,1317.731689
-678.163757,2977.11792,1341.659302
-674.799866,2961.342773,1364.966309
-671.525696,2944.808105,1387.784302
-668.11322,2927.599121,1409.961914
-664.707397,2909.911621,1431.661621
-661.509277,2891.571777,1452.701416
-658.372253,2872.736816,1473.088989
-655.192261,2853.30249,1492.651123
-652.127686,2833.297607,1511.611938
-649.252502,2813.127197,1529.878662
-646.663696,2792.345703,1547.46521
-644.097046,2771.48877,1564.11377
-641.467163,2750.080078,1580.126953
-638.756104,2728.803467,1595.174438
-636.425659,2706.937256,1609.521362
-634.167236,2684.767578,1622.998901
-632.345459,2662.526123,1635.563232
-630.295593,2639.996094,1647.599731
-628.527405,2617.233643,1658.671021
-626.86615,2594.436768,1668.967041
-625.853516,2571.717773,1678.092529
-624.539429,2548.663574,1687.144043
-623.368896,2525.738037,1695.155518
-622.343445,2502.838623,1702.502197
-621.453796,2480.030762,1709.073853
-620.649963,2457.321777,1714.97644
-619.684387,2434.574219,1720.155029
-618.99884,2412.08252,1724.507568
-618.367615,2389.638916,1728.310303
-617.876526,2367.374023,1731.26709
-617.314148,2345.472168,1733.783203
-617.171875,2323.795654,1735.489624
-617.0224,2302.421875,1736.618408
-617.141907,2281.321289,1737.26123
-616.984436,2260.507568,1737.481323
-616.850037,2240.022217,1737.165161
-616.727112,2219.957031,1736.354248
-616.73291,2200.276855,1735.022583
-616.40863,2181.015381,1733.121704
-616.070312,2162.004395,1730.55896
-615.693115,2143.459961,1727.367065
-615.226929,2125.22998,1723.623169
-614.688538,2107.475586,1718.979858
-614.339966,2090.119873,1713.917114
-613.73468,2073.158936,1708.274292
-613.079468,2056.702148,1701.787231
-612.393677,2040.976562,1694.726318
-611.813232,2025.46936,1687.158203
-611.286133,2010.459961,1678.971313
-610.787842,1995.92627,1669.980347
-610.197266,1981.750488,1660.201782
-609.818909,1967.964966,1649.747681
-609.599487,1954.528687,1638.491333
-609.162598,1941.388306,1626.523804
-608.940857,1928.425171,1613.516479
-608.945679,1915.864136,1599.826904
-608.920227,1903.401367,1585.251953
-608.847107,1890.897827,1569.911499
-608.883545,1878.654541,1553.793091
-608.737122,1866.473999,1536.78064
-608.390564,1854.02124,1518.86499
-608.112854,1841.565308,1500.023193
-608.301514,1828.858765,1480.296265
-608.395264,1815.657227,1459.046021
-608.910034,1802.213623,1436.75415
-609.106323,1788.265137,1413.286865
-609.167053,1773.471191,1388.584229
-608.574463,1757.622314,1362.826782
-607.229736,1741.128906,1336.452271
-606.030823,1723.979126,1309.671387
-605.284241,1706.042969,1282.234619
-605.335205,1687.64502,1254.319336
-605.85321,1668.286987,1225.796875
-607.226807,1648.207764,1196.578735
-609.289673,1627.381104,1166.935425
-611.598999,1605.805176,1136.556885
-614.82782,1583.695923,1105.652954
-618.321899,1560.415283,1074.019897
-622.56604,1536.316406,1041.727417
-627.157959,1510.914429,1008.573792
-632.211121,1484.625488,974.467834
-637.980957,1456.423218,939.123657
-644.07959,1426.565796,903.339417
-650.779358,1395.100098,866.700928
-657.787048,1361.565552,829.489014
-665.297119,1325.802002,791.74231
-673.235352,1287.730347,753.625549
-681.302612,1247.851685,715.527649
-689.686829,1205.785522,677.458923
-698.40802,1161.796997,639.73053
-707.233826,1115.644897,602.483582
-716.279785,1067.888062,565.936646
-725.325806,1017.961975,529.817566
-734.651733,966.218445,494.648804
-743.850342,912.461975,460.565247
-752.896057,856.403442,428.067993
-761.173645,797.93335,397.455231
-768.671143,737.420105,369.443207
-775.175049,674.707275,344.582794
-780.300537,609.729004,323.664398
-783.46875,542.666626,306.661499
-783.788574,473.852417,295.072754
-780.79657,402.96109,289.395081
-774.536133,330.445343,289.626984
-767.579529,255.95752,294.746246
-762.635559,186.467819,304.54425
-757.718933,127.094269,323.328583
-747.23645,70.896759,346.767395
-730.474304,15.413907,372.356415
-709.837097,-39.402626,404.496918
-684.524292,-93.377907,449.127258
-657.857544,-137.769302,504.267273
-630.154724,-171.792709,564.503845
-603.446045,-197.106552,630.475647
-577.99176,-212.847809,700.289734
-554.584106,-219.751175,769.914612
-531.849487,-216.285141,837.589417
-511.201263,-204.744507,902.389404
-492.988495,-185.868591,965.017822
-479.088898,-160.224686,1024.421387
-468.790436,-128.72084,1078.754517
-463.611023,-94.014565,1128.007568
-462.378174,-57.48558,1170.396973
-464.266785,-19.482718,1206.729614
-469.994629,17.517933,1238.720459
-479.896881,51.542625,1265.371826
-492.145905,84.125114,1287.42041
-507.000031,112.919296,1306.63562
-524.734985,137.071243,1323.597778
-542.825928,156.957031,1337.958862
-561.047607,172.931824,1350.208008
-579.140015,184.223679,1361.966553
-596.69281,191.334579,1372.53186
-612.852295,195.243622,1383.184814
-627.945984,196.078827,1393.728882
-643.332153,193.994095,1403.76709
-657.458313,189.611923,1413.652588
-670.714905,183.485138,1422.822998
-683.490417,175.674423,1431.143799
-696.697876,166.631439,1438.63562
-709.322388,156.611313,1445.072632
-721.939331,145.646851,1449.435547
-734.377319,134.252014,1452.163208
-745.890991,124.217033,1453.931396
-757.691711,112.207375,1454.19043
-769.100342,99.638817,1452.977539
-779.932068,86.966957,1451.473877
-789.845886,73.436768,1448.729858
-799.332825,59.422539,1445.026489
-808.352051,44.620667,1440.761597
-816.430359,29.090382,1435.356812
-824.456421,13.246872,1428.962402
-831.733704,-3.227838,1422.203003
-837.998169,-19.612963,1414.161377
-844.652649,-36.955643,1405.244263
-850.703369,-54.260433,1395.459473
-855.908325,-71.692986,1384.919556
-861.494934,-89.755859,1373.109741
-866.512512,-108.154922,1360.041016
-870.794434,-126.560432,1346.619629
-875.504456,-145.302551,1332.049805
-879.48175,-163.896027,1315.725464
-883.220154,-182.500885,1299.079102
-886.837158,-200.926193,1281.068359
-890.140015,-218.948608,1261.711914
-893.186035,-236.619095,1241.715332
-895.627197,-253.642563,1220.192871
-897.995605,-269.87265,1197.460815
-899.642334,-285.16214,1174.06543
-901.525574,-300.08313,1149.387329
-902.832764,-313.814789,1123.594971
-903.437561,-326.168762,1096.779785
-904.181335,-337.705322,1069.351196
-904.494873,-347.90976,1040.946655
-903.619751,-355.697693,1011.785034
-902.900635,-362.173187,982.461731
-902.369812,-366.951752,953.142639
-900.208557,-369.416595,923.043701
-898.473633,-370.731354,892.851868
-896.151123,-370.10025,862.772644
-893.999817,-367.945984,833.29187
-890.57959,-363.789825,803.234802
-887.144043,-358.355286,773.419067
-883.31073,-351.143158,743.767456
-879.113953,-342.175232,714.727295
-874.414429,-331.76828,686.213257
-869.416565,-319.830017,658.25
-863.703796,-306.363678,631.414978
-857.726074,-291.592438,605.434875
-851.577576,-275.537079,580.383484
-844.502563,-257.787323,556.487427
-837.151611,-238.899887,534.057983
-829.487183,-218.924545,512.930786
-821.101562,-198.132462,493.462189
-812.505981,-177.182327,475.880127
-803.256409,-155.130981,459.600647
-793.298828,-132.225891,444.830475
-782.846191,-109.056274,431.80014
-771.723755,-85.524498,420.437775
-760.718506,-61.752693,410.220642
-748.466614,-37.459942,401.766174
-736.406494,-12.989595,394.836639
-724.179993,11.851995,389.410797
-711.873596,36.863689,385.438263
-699.730347,61.60923,383.363129
-687.431763,86.206673,382.658447
-674.919983,111.011696,383.28183
-662.149902,135.394836,385.238678
-650.019348,159.392258,388.448578
-639.093018,182.098816,392.670319
-627.503418,206.403519,398.489319
-616.089111,230.012665,404.946655
-605.762024,252.607559,412.513367
-596.131226,275.167999,420.998444
-586.87616,296.555145,430.188507
-578.271179,317.563232,439.841858
-569.960999,338.060211,450.672699
-561.91571,357.72348,461.914886
-554.717529,376.386444,473.425995
-546.866394,396.091064,485.341309
-540.789856,412.279602,498.125061
-534.556152,428.474792,510.932312
-528.488159,444.772614,523.884766
-522.714478,460.450745,536.707275
-517.902344,473.7276,549.735596
-513.541992,486.694489,562.876221
-509.62442,497.668457,576.003418
-505.821838,508.391205,588.387512
-502.198212,518.707031,600.645142
-499.52356,527.35144,612.672058
-497.711823,534.260193,624.204224
-496.109039,540.156982,635.177063
-494.417114,545.517334,645.40979
-492.561127,550.584534,654.832825
-490.678802,555.346436,663.429443
-488.99646,559.642578,671.215881
-487.716034,563.256958,678.22583
-486.883575,566.015869,684.498779
-486.435455,567.848267,689.983582
-485.97464,568.851013,694.753174
-486.08606,569.044861,698.126465
-486.495331,568.345398,701.055115
-487.479553,566.757568,701.97522
-489.259186,564.113342,701.901794
