time in seconds,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Rcarz
3.066544,840932706,-126.8051147,19.54227829,38.97834778,-3.337926149,-7.195353985,-5.809164047,10.99187756,9.947687149,-4.531261444,1060.514282
3.074877,840941039,-126.7581329,19.45101929,38.89699173,-3.154831171,-7.460154533,-5.981893539,10.52741432,12.9059515,-3.790753841,1060.014282
3.08321,840949372,-126.6947632,19.32891655,38.78894043,-3.206194878,-7.777151585,-5.914964199,13.76049614,17.46426392,-4.981919289,1059.518799
3.091543,840957705,-126.6188507,19.20365715,38.68194199,-3.267347574,-7.545194626,-5.452690601,14.98045635,17.67617416,-5.353301048,1059.031982
3.099876,840966038,-126.5291214,19.09856415,38.59998703,-3.442111492,-7.872451782,-5.274046421,15.84454823,13.87527466,-5.140394688,1058.555786
3.108209,840974371,-126.4135132,19.01493645,38.5459137,-3.396157026,-7.961874008,-5.266965389,17.62483978,9.876763344,-4.954844952,1058.092163
3.116542,840982704,-126.297287,18.92951012,38.51556015,-3.184254646,-8.040459633,-5.495156765,16.97823524,7.752111912,-6.758420467,1057.641479
3.124875,840991037,-126.1888657,18.83351898,38.48961639,-2.942846537,-7.893691063,-5.73848772,15.65264606,8.165756226,-8.080165863,1057.203979
3.133208,840999370,-126.0748291,18.71869278,38.45795441,-2.945597649,-7.928206444,-5.844876289,16.75175476,9.935880661,-9.551372528,1056.779541
3.141541,841007703,-125.927063,18.58066559,38.41513062,-2.896543503,-8.006916046,-5.993980885,21.00867081,12.65488815,-11.06822586,1056.367065
3.149874,841016036,-125.7617722,18.41870117,38.3731575,-2.81829834,-7.743677616,-6.021538734,23.27404594,14.15475559,-13.49781418,1055.966064
3.158207,841024369,-125.610527,18.2351532,38.33529663,-2.744561672,-7.590895653,-5.826916695,21.21125603,15.3307333,-15.90783691,1055.575806
3.16654,841032702,-125.481575,18.04436874,38.30220032,-2.831010818,-7.804615974,-5.787501812,18.55307961,15.28081036,-16.96895599,1055.197021
3.174873,841041035,-125.3470612,17.852314,38.27848434,-2.919547319,-7.620956421,-5.638136864,18.65133858,14.54091835,-17.74455452,1054.8302
3.183206,841049368,-125.2171097,17.65789986,38.26408768,-2.80954504,-7.853964806,-5.811877728,17.96395683,13.71928978,-18.6284523,1054.476685
3.191539,841057701,-125.0809021,17.44507027,38.25204849,-2.704676867,-7.649799347,-5.853112698,18.41200066,14.80810165,-20.62121773,1054.137451
3.199872,841066034,-124.9582138,17.22109222,38.24217224,-2.684572935,-7.506537914,-5.761957169,16.91832924,15.24881744,-21.89467812,1053.813232
3.208205,841074367,-124.8297958,16.9924469,38.23229218,-2.797239304,-7.741565228,-5.803505898,17.39209557,15.60544872,-22.38832283,1053.50354
3.216538,841082700,-124.6949158,16.75714111,38.21990585,-2.703526735,-7.544168949,-5.725493431,18.46707535,16.16901398,-22.91282654,1053.208618
3.224871,841091033,-124.5604935,16.50983429,38.20464325,-2.572329998,-7.66020298,-5.835415363,18.28662491,17.28585052,-23.95359039,1052.927856
3.233204,841099366,-124.4411469,16.24993515,38.19100952,-2.571034431,-7.59597683,-5.709779739,16.62937927,17.86111641,-25.33870125,1052.661499
3.241537,841107699,-124.3182678,15.98684978,38.18185043,-2.539319754,-7.778838158,-5.537822247,16.68260574,17.6762352,-25.99171066,1052.40979
3.24987,841116032,-124.2002182,15.72701263,38.1791153,-2.577220917,-7.826709747,-5.466500759,16.10661697,16.71372795,-26.11842537,1052.172485
3.258203,841124365,-124.0775833,15.48059464,38.18470001,-2.512102604,-7.843576431,-5.355439663,16.16803932,15.04062653,-25.36707878,1051.949829
3.266536,841132698,-123.9489212,15.24329185,38.19319153,-2.516503096,-7.995808125,-5.411509991,17.0207634,14.01600742,-24.67583084,1051.740479
3.274869,841141031,-123.8063202,15.00641918,38.20641327,-2.383591175,-8.171361923,-5.476264954,18.33198166,13.55238914,-24.98599052,1051.54248
3.283202,841149364,-123.6421585,14.74788094,38.20450592,-2.087511301,-8.597394943,-5.677413464,21.60631561,16.31228065,-26.19916916,1051.353516
3.291535,841157697,-123.4471359,14.46608448,38.19203568,-1.878431678,-8.475576401,-5.656422138,25.41534042,18.87186813,-27.91484642,1051.171509
3.299868,841166030,-123.2605438,14.1645031,38.15842438,-1.502364755,-8.735020638,-5.670937061,25.23656082,22.06420326,-28.59544945,1050.994263
3.308201,841174363,-123.0701218,13.83599854,38.09919357,-1.572899818,-8.879977226,-5.68061161,26.20332336,26.31861687,-29.7573204,1050.820068
3.316534,841182696,-122.8810883,13.49309349,38.03082657,-1.646091938,-8.69875145,-5.423725605,26.46894836,27.98592949,-30.6863575,1050.646484
3.324867,841191029,-122.6775894,13.14810467,37.97682953,-1.823434472,-8.859436989,-5.310247898,27.54705048,26.69499207,-31.92488098,1050.470825
3.3332,841199362,-122.4547729,12.79875469,37.93629074,-1.713039875,-8.682432175,-5.421300411,29.67232895,25.45908356,-33.27614212,1050.290649
3.341533,841207695,-122.2163467,12.45680523,37.90623474,-1.813526273,-8.492513657,-5.197998047,31.03242111,23.90022469,-33.32209778,1050.103516
3.349866,841216028,-121.9676743,12.12803173,37.87947464,-1.873112798,-8.78930378,-5.379044533,32.36830139,22.52153015,-32.24523926,1049.907349
3.358199,841224361,-121.7070465,11.78962421,37.84146118,-1.669054151,-8.30704689,-5.559043407,33.85374069,24.19128609,-32.67700958,1049.700073
3.366532,841232694,-121.4652328,11.44048119,37.79082489,-1.720698237,-8.529257774,-5.466213226,32.07969666,25.91556168,-33.06091309,1049.481201
3.374865,841241027,-121.2100449,11.07431221,37.7361145,-1.734234095,-8.755979538,-5.407308578,33.5381279,27.33114052,-34.71483612,1049.25
3.383198,841249360,-120.9380493,10.69544697,37.68183899,-1.876290917,-8.482657433,-5.170452118,35.7095108,27.84622574,-36.11891937,1049.005981
3.391531,841257693,-120.6604538,10.32399273,37.63967133,-1.977722287,-8.667292595,-4.97658205,35.86708069,26.07624626,-36.27352142,1048.748535
3.399864,841266026,-120.3692169,9.965975761,37.6100769,-2.134757996,-8.585743904,-4.805746078,37.41485596,23.73135948,-35.71359253,1048.477417
3.408197,841274359,-120.0641403,9.633341789,37.60102463,-2.284055233,-8.601516724,-4.615531445,38.42602539,19.99213028,-34.48666,1048.194458
3.41653,841282692,-119.7427673,9.319779396,37.60160065,-2.340590954,-8.315430641,-4.717451572,40.39112854,17.60884857,-33.12841415,1047.902344
3.424863,841291025,-119.4337387,9.027907372,37.6090126,-2.428013563,-7.843984127,-4.739236355,38.5748291,15.51179695,-31.42425346,1047.60498
3.433196,841299358,-119.1359482,8.75460434,37.62490463,-2.663491964,-7.496049404,-4.665492058,37.27431488,13.31135082,-30.00803947,1047.306274
3.441529,841307691,-118.8523026,8.507656097,37.65517044,-3.040147066,-7.453225136,-4.614541531,35.12680054,10.20205402,-28.19266891,1047.010132
3.449862,841316024,-118.582222,8.277029037,37.69646454,-3.237004995,-7.499710083,-4.633665085,33.5237236,7.917719364,-27.11504555,1046.720703
3.458195,841324357,-118.3321381,8.054069519,37.74464798,-3.354444027,-7.187735081,-4.602268219,30.82174492,6.694559097,-26.78238869,1046.441895
3.466528,841332690,-118.141716,7.840098381,37.80707169,-3.332881451,-6.980438232,-4.446184158,23.65250206,4.541882515,-26.63378525,1046.176758
3.474861,841341023,-118.0118866,7.640630245,37.88334656,-3.300130844,-7.102982044,-4.464035034,15.97977066,2.241823435,-25.91926575,1045.92688
3.483194,841349356,-117.9321671,7.455488682,37.96786118,-3.306994915,-7.542029381,-4.46277523,10.07653046,0.482969552,-24.85422516,1045.693359
3.491527,841357689,-117.8833008,7.295136452,38.06685257,-3.211658955,-7.496524334,-4.335373402,5.970540047,-2.425412893,-23.05031013,1045.477173
3.49986,841366022,-117.8567734,7.176062584,38.18570328,-3.184385538,-7.493860245,-4.374074936,3.234169722,-6.875376225,-19.77714348,1045.278809
3.508193,841374355,-117.8493805,7.102082729,38.33018112,-3.21573329,-7.632744789,-4.394069672,0.364349782,-12.08438873,-16.41760063,1045.098022
3.516526,841382688,-117.8574982,7.058121204,38.49198532,-2.901904345,-7.637831688,-4.717932224,-1.519923568,-15.60609245,-14.21423912,1044.933838
3.524859,841391021,-117.9140244,7.032726288,38.64965439,-2.482708454,-7.51508522,-5.056323528,-7.472597599,-16.1941967,-12.00780487,1044.783447
3.533192,841399354,-118.0190964,7.019633293,38.79263687,-2.38351059,-7.644083977,-5.127482414,-12.85832596,-15.33058643,-9.933434486,1044.644775
3.541525,841407687,-118.1485443,7.023725986,38.92319489,-2.326222181,-7.841364384,-5.174632549,-15.81605434,-14.97116661,-7.418653488,1044.515381
3.549858,841416020,-118.2829742,7.063354969,39.05345917,-2.353373051,-7.97083807,-5.079520226,-16.19624901,-16.93990517,-3.716499329,1044.393066
3.558191,841424353,-118.4064102,7.134891987,39.18920517,-2.215024948,-8.389881134,-5.158429146,-15.19247532,-19.32395172,-0.64985913,1044.276978
3.566524,841432686,-118.5307617,7.23458004,39.32032394,-1.868408084,-8.565171242,-5.33066082,-15.03159523,-20.44624138,2.49181819,1044.166504
3.574857,841441019,-118.66436,7.359618664,39.43677521,-1.514973879,-8.255685806,-5.431233883,-16.17606544,-20.3738308,6.008936882,1044.062378
3.58319,841449352,-118.8121796,7.505245686,39.53429794,-1.237001538,-8.599233627,-5.621721745,-17.39048767,-19.58987999,9.155186653,1043.965454
3.591523,841457685,-118.960434,7.659269333,39.61421585,-1.329754949,-8.280652046,-5.612913609,-17.42455292,-18.27487183,11.05988693,1043.875854
3.599856,841466018,-119.1357117,7.826240063,39.68055344,-1.273224235,-8.592183113,-5.612977505,-20.24035835,-17.63928223,13.09547901,1043.792847
3.608189,841474351,-119.2991028,8.001805305,39.72875977,-1.275862217,-9.075585365,-5.718420506,-18.76958656,-16.30475044,15.06188583,1043.716309
3.616522,841482684,-119.446991,8.16672039,39.75590515,-1.043483496,-9.375346184,-5.668991089,-16.33325958,-13.53505516,15.07233429,1043.645264
3.624855,841491017,-119.5713043,8.324036598,39.7651062,-0.961097121,-9.355595589,-5.506125927,-13.44253731,-11.27067852,15.36074924,1043.578735
3.633188,841499350,-119.6874161,8.482120514,39.76469803,-1.024193883,-9.515385628,-5.412421703,-12.05416584,-10.35553074,15.92448902,1043.515503
3.641521,841507683,-119.7908783,8.613686562,39.75800323,-0.997334421,-9.662079811,-5.44737196,-10.66459084,-8.163052559,13.57340908,1043.453857
3.649854,841516016,-119.8991089,8.719876289,39.74550247,-0.829953194,-9.635199547,-5.367956161,-10.88728046,-6.076158047,11.20611477,1043.391846
3.658187,841524349,-120.021492,8.804227829,39.74116516,-1.126993895,-9.510770798,-5.07100296,-12.97379208,-5.630932331,8.496563911,1043.327393
3.66652,841532682,-120.1528931,8.870541573,39.7481842,-1.103099346,-9.913070679,-5.06462574,-14.02966213,-5.736206532,5.889238358,1043.258911
3.674853,841541015,-120.2631073,8.923274994,39.7671051,-1.015811443,-9.920025826,-4.992573738,-11.94425201,-6.143959522,3.808645964,1043.185059
3.683186,841549348,-120.3312378,8.960668564,39.78195953,-0.673014164,-10.05941868,-5.310984612,-6.589082241,-4.813785553,2.411183119,1043.105103
3.691519,841557681,-120.3392029,8.966738701,39.79589081,-0.513975441,-9.44204998,-5.335031509,0.416064858,-2.814184666,-0.735461473,1043.018677
3.699852,841566014,-120.3426208,8.942749023,39.80249786,-0.151590824,-9.668039322,-5.555767536,1.325856686,-0.252581954,-3.447829247,1042.926025
3.708185,841574347,-120.3490143,8.889040947,39.79088974,-0.488963157,-8.78460598,-5.39496851,1.082368016,3.424687147,-5.397406578,1042.828735
3.716518,841582680,-120.4189301,8.822860718,39.78702164,-0.007885521,-8.684300423,-5.543763638,-6.465546131,3.373638391,-7.178184986,1042.728027
3.724851,841591013,-120.4966431,8.725885391,39.78153229,-0.934856653,-9.099889755,-5.32075882,-7.592342854,5.437711716,-10.23294067,1042.626465
3.733184,841599346,-120.5584946,8.606408119,39.75290298,-0.470859677,-9.336079597,-5.487605095,-5.049591064,9.163122177,-11.17359638,1042.525879
3.741517,841607679,-120.5923996,8.461165428,39.71517563,-0.377837658,-9.009179115,-5.410564423,-1.764974952,11.70113659,-13.25946903,1042.42688
3.74985,841616012,-120.5960236,8.298317909,39.66429138,-0.280609041,-9.032032013,-5.48634243,2.310443163,14.09801674,-14.28931522,1042.329468
3.758183,841624345,-120.5787125,8.116645813,39.60821152,-0.159633979,-9.017321587,-5.331285,4.670386314,15.80656242,-15.90969944,1042.233154
3.766516,841632678,-120.5442734,7.930855274,39.54154205,-0.454988927,-9.039614677,-5.111246109,7.102638245,17.10574532,-15.70360756,1042.137573
3.774849,841641011,-120.509903,7.75531435,39.48939514,-0.814256072,-8.635905266,-4.753503323,6.610178471,15.01856709,-15.52689362,1042.042236
3.783182,841649344,-120.4790573,7.590473652,39.45955658,-0.892127037,-9.043434143,-4.793188572,6.033345699,12.03829765,-15.76682091,1041.946533
3.791515,841657677,-120.4342422,7.428899765,39.44415283,-1.256068707,-9.061211586,-4.683701038,7.253736019,10.38684464,-16.31719398,1041.849609
3.799848,841666010,-120.3754883,7.274618626,39.4407692,-1.209692121,-8.750656128,-4.658644199,8.947221756,8.658319473,-16.28438377,1041.75061
3.808181,841674343,-120.321785,7.123869896,39.44083786,-1.177143455,-8.859903336,-4.72527647,8.075798988,8.112427711,-16.14526939,1041.648682
3.816514,841682676,-120.2574615,6.971983433,39.43556595,-1.189921618,-8.678864479,-4.731921196,9.636066437,8.678246498,-15.94138336,1041.543823
3.824847,841691009,-120.1945114,6.826496601,39.43693542,-1.210423112,-8.528627396,-4.674516201,9.167553902,7.627933025,-15.69755745,1041.436646
3.83318,841699342,-120.1138382,6.689229012,39.43878555,-1.243963957,-8.653699875,-4.779869556,11.49476433,7.027153015,-14.8729372,1041.328247
3.841513,841707675,-120.0318451,6.56053257,39.44859314,-1.197248578,-8.227244377,-4.712231159,11.33474922,5.706352711,-14.48147106,1041.220215
3.849846,841716008,-119.9710464,6.442018986,39.46754074,-1.044802666,-8.364228249,-4.837842464,8.873733521,4.100749969,-13.96414089,1041.113647
3.858179,841724341,-119.9104614,6.323843956,39.48817825,-1.037445068,-8.700901985,-4.933009148,8.626401901,3.922371864,-14.04841137,1041.009399
3.866512,841732674,-119.8478699,6.204459667,39.51198196,-1.045829773,-8.624664307,-4.795222759,9.033771515,3.624427557,-14.35043049,1040.907104
3.874845,841741007,-119.7836533,6.10019207,39.5475502,-1.025514364,-8.484965324,-4.878407478,8.881929398,1.518552899,-13.49701405,1040.805786
3.883178,841749340,-119.708313,5.999331951,39.59494019,-1.071278811,-8.526631355,-5.031665325,10.27291107,0.044146143,-13.82992268,1040.704346
3.891511,841757673,-119.6367493,5.884551048,39.63571548,-0.912867546,-8.645544052,-5.358005047,9.713291168,1.569141269,-14.90720749,1040.601318
3.899844,841766006,-119.5727463,5.742682457,39.65003967,-0.781297266,-8.562232018,-5.408273697,9.334586143,5.870695114,-16.16499519,1040.495117
3.908177,841774339,-119.528038,5.571197033,39.63155365,-0.687916815,-8.482161522,-5.453863621,7.217646122,11.04841042,-17.34409523,1040.384399
3.91651,841782672,-119.5104752,5.376544476,39.58425522,-0.59453541,-8.343894958,-5.385165215,4.48073864,15.37442684,-18.05504608,1040.268311
3.924843,841791005,-119.5071106,5.180109501,39.52476501,-0.84524852,-8.173100471,-5.057226658,2.693197489,16.7784462,-17.54463387,1040.146606
3.933176,841799338,-119.5146484,5.013642311,39.48070526,-1.000439286,-8.168397903,-4.763494492,1.400010347,13.37085247,-15.3018198,1040.019043
3.941509,841807671,-119.5087509,4.875814915,39.45637131,-1.144860625,-8.497335434,-4.860988617,2.593019009,9.658450127,-13.49158192,1039.886475
3.949842,841816004,-119.4920044,4.749524593,39.43947983,-1.013091087,-8.404981613,-4.945852757,4.014840126,8.171315193,-12.70620155,1039.748657
3.958175,841824337,-119.4680405,4.624855042,39.42629623,-1.063810945,-8.494228363,-4.908368587,4.636984348,7.713383198,-12.77886772,1039.605591
3.966508,841832670,-119.4460373,4.492729664,39.41262817,-1.073633313,-8.603516579,-4.98267889,4.606144905,8.170930862,-13.5155077,1039.457275
3.974841,841841003,-119.4284973,4.343395233,39.39225006,-0.90547663,-8.54559803,-5.114391327,3.926368475,9.911084175,-14.93845749,1039.303589
3.983174,841849336,-119.4326324,4.172648907,39.36465073,-0.840335667,-8.444814682,-5.023071289,1.581256986,11.89690781,-16.73614502,1039.144531
3.991507,841857669,-119.4448776,3.993904591,39.33872223,-0.93591702,-8.483416557,-4.904727936,0.385507196,12.22359276,-17.68691826,1038.980103
3.99984,841866002,-119.4695053,3.816072941,39.33153915,-1.005503178,-8.582752228,-4.634175777,-1.059251308,10.20078278,-18.67147636,1038.811157
4.008173,841874335,-119.50457,3.657216311,39.35098267,-1.014829278,-8.729150772,-4.530730247,-2.728839397,6.33623457,-18.27061653,1038.638062
4.016506,841882668,-119.546196,3.517762661,39.39061356,-0.885936022,-8.690624237,-4.623058319,-3.457333565,3.073875904,-17.41858292,1038.462402
4.024839,841891001,-119.5864639,3.391085386,39.4352951,-0.834302843,-8.748031616,-4.772261143,-3.52385354,1.824284673,-16.3947773,1038.286011
4.033172,841899334,-119.6296005,3.267949104,39.47177887,-0.684220195,-8.618843079,-4.915554047,-3.600081444,2.461771727,-15.5239954,1038.109985
4.041505,841907667,-119.6759796,3.134485722,39.49418259,-0.675706089,-8.641890526,-5.075735569,-4.083959579,4.56887579,-15.77780724,1037.935913
4.049838,841916000,-119.7326202,2.977702856,39.4985466,-0.484278589,-8.540424347,-5.231118202,-4.998568535,7.826470375,-17.12345505,1037.763672
4.058171,841924333,-119.8054428,2.806892633,39.48478699,-0.386039674,-8.512620926,-5.122075558,-7.023092747,10.58745575,-17.50433922,1037.593506
4.066504,841932666,-119.8778915,2.647823572,39.46641541,-0.664650142,-8.59982872,-4.790714264,-6.76077795,10.37375736,-15.98041916,1037.424927
4.074837,841940999,-119.9286575,2.515046358,39.45909882,-0.65356946,-8.50866127,-4.780051231,-4.419302464,7.681390285,-13.90604973,1037.258057
4.08317,841949332,-119.9741287,2.393124819,39.45917892,-0.547497213,-8.825870514,-5.073664188,-3.630792856,6.26223278,-13.19927311,1037.091797
4.091503,841957665,-120.0161667,2.262934446,39.45198441,-0.263645828,-8.48117733,-5.171980858,-3.376981258,7.536054134,-13.63115406,1036.926147
4.099836,841965998,-120.0677567,2.132097006,39.42970276,-0.26659438,-8.486104012,-5.163582802,-4.262977123,9.138277054,-12.77356434,1036.759888
4.108169,841974331,-120.1321564,2.01210928,39.41371536,-0.527779341,-8.512962341,-4.876123905,-6.026594639,7.860331059,-12.02667904,1036.591675
4.116502,841982664,-120.1964035,1.902694106,39.40958405,-0.576825321,-8.862462044,-4.965156078,-5.867556095,5.991874218,-11.61956501,1036.42041
4.124835,841990997,-120.2512894,1.792544365,39.41440201,-0.552345455,-8.817676544,-5.019381523,-4.970519543,5.132927418,-12.24286366,1036.245361
4.133168,841999330,-120.3063965,1.682573795,39.42086411,-0.336764336,-8.855257034,-5.126739502,-4.815784931,4.948940754,-12.3084116,1036.065674
4.141501,842007663,-120.3592453,1.556901097,39.41840363,-0.280392349,-8.985156059,-5.249846935,-4.701467991,6.849823952,-13.39827061,1035.882568
4.149834,842015996,-120.4202118,1.428438067,39.41151428,-0.253352374,-8.858017921,-4.852193832,-5.47414732,7.479524136,-13.39975643,1035.696899
4.158167,842024329,-120.4692535,1.324185967,39.41115189,-0.43414104,-8.9192276,-4.847904205,-4.2492733,5.354720116,-11.29449463,1035.509644
4.1665,842032662,-120.5006561,1.230524063,39.4189415,-0.360982805,-8.914402962,-4.972689152,-1.971092343,3.867019653,-10.68064976,1035.321655
4.174833,842040995,-120.5247421,1.144520521,39.42518997,-0.207392931,-8.755965233,-5.133290768,-1.272233605,3.573224306,-9.802619934,1035.133789
4.183166,842049328,-120.5528564,1.054944873,39.42665863,-0.114920124,-8.820591927,-5.301836014,-1.562904,4.28199625,-9.867117882,1034.946045
4.191499,842057661,-120.5628662,0.957790911,39.41688919,-0.059266169,-8.612283707,-5.337573528,0.454358131,5.916568279,-9.974388123,1034.758301
4.199832,842065994,-120.5760498,0.856985092,39.39845276,-0.031955902,-8.720654488,-5.29720974,0.265197009,7.026715755,-9.810049057,1034.570312
4.208165,842074327,-120.5797348,0.759218216,39.37421417,-0.196557954,-8.726514816,-5.167250633,1.229752302,7.449503899,-9.153094292,1034.381714
4.216498,842082660,-120.5670776,0.680395007,39.35758591,-0.359076977,-8.775643349,-4.858501911,3.359985828,5.501643658,-7.647463322,1034.192383
4.224831,842090993,-120.5331039,0.617862344,39.35048294,-0.264146715,-8.877500534,-5.070478916,5.721491337,3.525966644,-6.560292721,1034.002563
4.233164,842099326,-120.4952774,0.559421957,39.33997726,-0.0790032,-8.729846954,-5.137555599,6.36166811,3.619253635,-5.920065403,1033.812256
4.241497,842107659,-120.4554291,0.490466565,39.31709671,0.026809745,-8.77177906,-5.317261219,6.439791203,5.542933941,-6.270570278,1033.621826
4.24983,842115992,-120.4283676,0.408233672,39.2824173,0.074205764,-8.629705429,-5.260076523,5.090714455,7.558697224,-6.918200493,1033.430786
4.258163,842124325,-120.4075241,0.320199221,39.2446785,-0.019053061,-8.873929977,-5.178984642,4.164221764,8.234810829,-7.349364758,1033.240234
4.266496,842132658,-120.3794327,0.224389374,39.20913696,-0.050782278,-8.716184616,-5.133784294,5.197525501,8.469027519,-8.276062965,1033.050537
4.274829,842140991,-120.3611069,0.134546325,39.18629074,-0.035711091,-8.523519516,-5.023767948,3.841200352,6.794444084,-8.446576118,1032.863037
4.283162,842149324,-120.3517151,0.047379322,39.16995239,-0.016531482,-8.667028427,-5.235357761,2.939835787,5.949483395,-8.553798676,1032.677002
4.291495,842157657,-120.3372955,-0.049518883,39.15316772,0.086827084,-8.577243805,-5.258921623,3.363648891,6.593424797,-9.547885895,1032.492798
4.299828,842165990,-120.3292465,-0.148292094,39.13567734,0.103865303,-8.721354485,-5.124348164,2.770781517,6.770392418,-9.687355042,1032.309448
4.308161,842174323,-120.3163071,-0.248158678,39.12075424,0.161104023,-8.779470444,-5.175161362,3.179021358,6.575110435,-9.971751213,1032.126831
4.316494,842182656,-120.2984009,-0.356229126,39.10159683,0.369519114,-8.67894268,-5.260476589,3.945168972,7.503038883,-10.55334854,1031.945923
4.324827,842190989,-120.279274,-0.469133407,39.08242416,0.371336132,-8.716682434,-5.211284161,3.909488916,7.79793644,-11.06978416,1031.768311
4.33316,842199322,-120.2672729,-0.583711207,39.06255722,0.444791704,-8.459442139,-5.197796822,3.22625494,7.963711262,-11.18830204,1031.595337
4.341493,842207655,-120.2578278,-0.699278474,39.04106522,0.399607509,-8.741500854,-5.248343945,2.738251925,8.195698738,-11.20897102,1031.427734
4.349826,842215988,-120.239502,-0.819906831,39.02034378,0.382537931,-8.702261925,-5.199440956,3.974856377,8.411960602,-11.76574898,1031.263916
4.358159,842224321,-120.214119,-0.935564101,39.00146484,0.318202406,-8.673595428,-5.099798203,4.644795895,7.924519539,-11.38214684,1031.102417
4.366492,842232654,-120.1847305,-1.051073074,38.98220825,0.40782702,-8.739332199,-5.188897133,5.29242754,7.943015575,-11.32590103,1030.942993
4.374825,842240987,-120.1588211,-1.172362566,38.96281052,0.402652949,-8.769761086,-5.101915359,4.698253632,8.304891586,-11.94609642,1030.787476
4.383158,842249320,-120.1382751,-1.296461701,38.93891144,0.467365474,-8.884192467,-5.20680666,4.208201885,8.931902885,-11.94435501,1030.637329
4.391491,842257653,-120.1151505,-1.424984097,38.91204071,0.472860605,-8.758942604,-5.083849907,4.333455563,9.509810448,-12.25305843,1030.491577
4.399824,842265986,-120.0912018,-1.551649928,38.88461304,0.455692559,-8.938661575,-5.141827583,4.592466354,9.443983078,-12.00342178,1030.348022
4.408157,842274319,-120.0649185,-1.679717541,38.85798645,0.430913657,-8.825411797,-5.061068535,4.69769001,9.444264412,-12.22977448,1030.205322
4.41649,842282652,-120.0411758,-1.81010735,38.83004379,0.41975379,-8.816672325,-5.099208355,4.548615456,9.709039688,-12.37047291,1030.063721
4.424823,842290985,-120.0167923,-1.944684029,38.80239868,0.401935518,-8.72439003,-5.062113285,4.450461864,9.930858612,-12.85407066,1029.923828
4.433156,842299318,-119.9919739,-2.076712847,38.77613068,0.289510578,-8.623951912,-4.961056232,4.668694973,9.620209694,-12.64751911,1029.784058
4.441489,842307651,-119.9651947,-2.19836545,38.75496674,0.288342386,-8.622971535,-4.949790001,4.753093243,8.472204208,-11.90885448,1029.641968
4.449822,842315984,-119.9317703,-2.314990759,38.73048401,0.311816454,-8.582387924,-5.031222343,5.698259354,8.498868942,-11.16714191,1029.494995
4.458155,842324317,-119.8920059,-2.42028451,38.70943069,0.271637619,-8.546735764,-4.966371536,6.299323082,7.467998505,-10.22476959,1029.340698
4.466488,842332650,-119.8510818,-2.526745796,38.69093704,0.505737841,-8.590426445,-5.12202692,6.615606308,7.257320404,-10.47911835,1029.177856
4.474821,842340983,-119.8145905,-2.633920193,38.67697525,0.458934367,-8.460190773,-5.056643486,5.935062408,6.829229832,-10.85408497,1029.005493
4.483154,842349316,-119.7827225,-2.740862131,38.66919708,0.545355618,-8.638274193,-5.092935085,5.582867622,6.162620544,-11.17767143,1028.823853
4.491487,842357649,-119.7479019,-2.85280323,38.6583786,0.512842894,-8.519857407,-5.203252792,5.747360706,6.772826672,-11.54710388,1028.634399
4.49982,842365982,-119.7297058,-2.968281507,38.64650726,0.549511492,-8.378617287,-5.130115509,3.90925765,7.078635216,-11.83398247,1028.438843
4.508153,842374315,-119.7282333,-3.086642504,38.63777542,0.401781589,-8.444469452,-5.102815628,1.756432414,6.93061161,-12.34634495,1028.236938
4.516486,842382648,-119.7386932,-3.205827713,38.63512421,0.423178554,-8.452612877,-4.982226372,0.5273332,6.342457294,-12.76521492,1028.028564
4.524819,842390981,-119.7544327,-3.314883947,38.641716,0.288392305,-8.607824326,-4.893208504,-0.211189359,4.787492275,-12.28425312,1027.813843
4.533152,842399314,-119.7655411,-3.416419744,38.65599442,0.332959205,-8.702769279,-4.935589314,0.567496181,3.543127775,-11.92785931,1027.593628
4.541485,842407647,-119.7686081,-3.513778448,38.6693306,0.485213995,-8.826916695,-5.045899391,1.361512184,3.391901731,-11.46567726,1027.370117
4.549818,842415980,-119.7785263,-3.619040728,38.67597961,0.654291749,-8.808765411,-5.06897068,0.659400165,4.558938026,-11.86625767,1027.144897
4.558151,842424313,-119.7904282,-3.726189613,38.67327499,0.702022791,-8.941336632,-5.058530807,0.185869738,5.64726162,-11.52976418,1026.919434
4.566484,842432646,-119.800087,-3.833055735,38.66799545,0.67215097,-8.843891144,-4.96434927,0.59264946,5.899407387,-11.31949615,1026.695312
4.574817,842440979,-119.8091812,-3.927726746,38.66806412,0.615596116,-8.829895973,-4.90500927,0.543239534,4.617542267,-10.39348888,1026.473999
4.58315,842449312,-119.8105774,-4.014019966,38.67483521,0.556025088,-8.746639252,-4.976952076,1.687606812,3.409037352,-9.902080536,1026.255737
4.591483,842457645,-119.8075714,-4.098332405,38.68715286,0.594557345,-8.739035606,-5.062705994,2.097383261,2.729030609,-10.04298401,1026.039551
4.599816,842465978,-119.8050156,-4.178688526,38.70653152,0.635782421,-8.658566475,-4.988882542,2.26853776,1.751693606,-10.02981853,1025.824219
4.608149,842474311,-119.8017654,-4.251280308,38.72948837,0.732708156,-8.68848896,-5.035875797,2.226274014,0.923995018,-9.456339836,1025.610474
4.616482,842482644,-119.7904816,-4.324690342,38.74398804,0.881833196,-8.830026627,-5.243224621,3.27725172,1.861629725,-9.007245064,1025.399902
