X,Y,Z
-607.514648,3493.782227,972.604858
-607.743164,3493.795898,972.95636
-607.973083,3493.823975,973.325562
-608.202515,3493.863037,973.7099
-608.429382,3493.910889,974.106323
-608.651489,3493.963379,974.511292
-608.867126,3494.017822,974.921204
-609.074524,3494.070557,975.332336
-609.272583,3494.119385,975.740662
-609.460205,3494.161865,976.142273
-609.636292,3494.196533,976.533264
-609.799866,3494.221924,976.910034
-609.949646,3494.237793,977.268982
-610.084534,3494.244873,977.606506
-610.203064,3494.24292,977.919922
-610.303772,3494.233887,978.206177
-610.384949,3494.219482,978.462952
-610.445312,3494.202393,978.688232
-610.484009,3494.184814,978.880493
-610.500122,3494.17041,979.038513
-610.493469,3494.162598,979.161987
-610.464417,3494.165039,979.250549
-610.413574,3494.181396,979.304749
-610.34198,3494.21582,979.325317
-610.251038,3494.271729,979.313599
-610.142395,3494.352051,979.271057
-610.017883,3494.460205,979.199585
-609.8797,3494.597168,979.101196
-609.729675,3494.764648,978.978027
-609.57019,3494.962158,978.832397
-609.40332,3495.189453,978.666687
-609.230896,3495.443848,978.482971
-609.054382,3495.722656,978.283142
-608.874878,3496.022705,978.069336
-608.692444,3496.339355,977.842834
-608.506653,3496.667969,977.604736
-608.316223,3497.003662,977.356018
-608.119202,3497.341064,977.096985
-607.912598,3497.67627,976.827881
-607.693604,3498.004883,976.54834
-607.458618,3498.322754,976.258118
-607.204041,3498.627197,975.956482
-606.926392,3498.916016,975.643005
-606.622253,3499.188477,975.316833
-606.289001,3499.444092,974.977539
-605.924194,3499.683594,974.624512
-605.526306,3499.908691,974.257446
-605.09491,3500.121094,973.876587
-604.630615,3500.323975,973.481995
-604.13501,3500.52002,973.074585
-603.611084,3500.712402,972.65564
-603.062805,3500.904541,972.226746
-602.494934,3501.099609,971.7901
-601.91272,3501.300781,971.348083
-601.321838,3501.510742,970.903625
-600.727722,3501.731934,970.45929
-600.135803,3501.966553,970.0177
-599.551086,3502.216309,969.581177
-598.977844,3502.482178,969.151672
-598.420166,3502.764893,968.730652
-597.881042,3503.06543,968.31897
-597.363098,3503.382568,967.917175
-596.868469,3503.716553,967.525269
-596.398438,3504.06543,967.142334
-595.953674,3504.429443,966.767578
-595.53479,3504.806152,966.399353
-595.141663,3505.194336,966.036133
-594.773682,3505.592773,965.675842
-594.43042,3505.999512,965.316589
-594.111023,3506.413574,964.956665
-593.814636,3506.832764,964.594482
-593.540161,3507.256592,964.228943
-593.286499,3507.683594,963.859558
-593.052673,3508.112305,963.486328
-592.837524,3508.541992,963.109802
-592.639709,3508.971924,962.731262
-592.458252,3509.400146,962.352356
-592.292297,3509.825928,961.975098
-592.141357,3510.247559,961.601929
-592.005127,3510.663574,961.235291
-591.884155,3511.07251,960.877869
-591.779358,3511.472168,960.532227
-591.692261,3511.861816,960.200928
-591.625244,3512.239502,959.885986
-591.58075,3512.604004,959.589355
-591.562012,3512.95459,959.312195
-591.572144,3513.290527,959.055298
-591.614563,3513.612061,958.818787
-591.692261,3513.918945,958.601868
-591.808411,3514.211914,958.403198
-591.965393,3514.491455,958.220581
-592.164795,3514.759277,958.051453
-592.407776,3515.015625,957.892395
-592.694031,3515.262451,957.740051
-593.022583,3515.500244,957.590637
-593.39093,3515.730957,957.440308
-593.795288,3515.954834,957.285583
-594.230835,3516.173096,957.123108
-594.691528,3516.385498,956.94989
-595.17041,3516.593506,956.763367
-595.660034,3516.795898,956.56189
-596.152222,3516.992676,956.343872
-596.639221,3517.183594,956.108643
-597.112915,3517.36792,955.855835
-597.56604,3517.544434,955.585693
-597.992432,3517.713867,955.299133
-598.386536,3517.874756,954.997009
-598.744263,3518.027588,954.680542
-599.063293,3518.172119,954.351562
-599.341919,3518.30835,954.011536
-599.580444,3518.437744,953.662537
-599.780029,3518.559814,953.306335
-599.942871,3518.675049,952.94519
-600.072021,3518.783691,952.581177
-600.171631,3518.886719,952.216431
-600.245911,3518.984131,951.853333
-600.299683,3519.075439,951.493774
-600.337952,3519.1604,951.140076
-600.365784,3519.239746,950.793823
-600.387939,3519.312256,950.456726
-600.408813,3519.377441,950.130249
-600.432434,3519.43457,949.815552
-600.462158,3519.48291,949.513855
-600.500488,3519.521729,949.225891
-600.549316,3519.549805,948.952576
-600.609924,3519.56665,948.694641
-600.682556,3519.572021,948.45282
-600.767395,3519.565186,948.227722
-600.863525,3519.546387,948.019836
-600.969788,3519.516357,947.829834
-601.085022,3519.475342,947.657837
-601.207336,3519.424316,947.504211
-601.3349,3519.363525,947.369141
-601.466125,3519.294922,947.25293
-601.59906,3519.218994,947.155334
-601.731995,3519.135986,947.076538
-601.863647,3519.046387,947.016296
-601.992554,3518.950195,946.974182
-602.117737,3518.846924,946.949707
-602.238403,3518.736084,946.942322
-602.354126,3518.615723,946.951172
-602.464478,3518.484619,946.975281
-602.569763,3518.34082,947.013672
-602.670044,3518.182861,947.065186
-602.766235,3518.008301,947.12854
-602.858948,3517.81543,947.202637
-602.949707,3517.602539,947.286194
-603.039612,3517.368164,947.378113
-603.130493,3517.111084,947.477173
-603.223938,3516.830566,947.582214
-603.321411,3516.526367,947.692017
-603.424744,3516.198242,947.805359
-603.534912,3515.845947,947.920715
-603.653137,3515.469971,948.036682
-603.779846,3515.071045,948.151489
-603.915527,3514.649658,948.263489
-604.059875,3514.206055,948.370972
-604.212463,3513.742188,948.472473
-604.372498,3513.258057,948.566528
-604.538879,3512.755371,948.651855
-604.710388,3512.235352,948.727234
-604.885864,3511.699463,948.792114
-605.064148,3511.14917,948.845764
-605.244263,3510.585693,948.888062
-605.425537,3510.01123,948.918823
-605.607605,3509.42627,948.938293
-605.790588,3508.833252,948.947021
-605.974976,3508.232666,948.945496
-606.161438,3507.625244,948.934692
-606.351257,3507.011963,948.915161
-606.545776,3506.392578,948.888062
-606.746521,3505.766846,948.854065
-606.954895,3505.133301,948.814331
-607.17218,3504.491211,948.769348
-607.39978,3503.838623,948.71991
-607.638306,3503.172607,948.666504
-607.888245,3502.490967,948.609558
-608.149414,3501.790283,948.549011
-608.421265,3501.067383,948.485046
-608.70282,3500.318848,948.417419
-608.992371,3499.541748,948.34552
-609.287903,3498.732422,948.268982
-609.587219,3497.888184,948.187195
-609.887634,3497.005859,948.099548
-610.186829,3496.083496,948.005676
-610.482178,3495.118896,947.905212
-610.771423,3494.109863,947.798401
-611.052551,3493.055176,947.685364
-611.324097,3491.953613,947.56665
-611.584534,3490.803711,947.443115
-611.83313,3489.604736,947.315674
-612.069275,3488.35498,947.185547
-612.29248,3487.053223,947.053772
-612.502747,3485.698486,946.921265
-612.700256,3484.288574,946.78894
-612.885132,3482.82251,946.657532
-613.057312,3481.297852,946.527344
-613.21698,3479.713379,946.398987
-613.363953,3478.067383,946.2724
-613.497925,3476.356934,946.147766
-613.618103,3474.581543,946.025024
-613.723755,3472.73877,945.904053
-613.813843,3470.827393,945.784607
-613.887085,3468.845947,945.666504
-613.942261,3466.793457,945.549072
-613.978271,3464.669189,945.431641
-613.993835,3462.472168,945.313354
-613.988098,3460.20166,945.193237
-613.96051,3457.857666,945.070068
-613.9104,3455.439209,944.942566
-613.837646,3452.945801,944.809509
-613.742493,3450.376953,944.669312
-613.625061,3447.731201,944.520813
-613.485962,3445.009033,944.362915
-613.325806,3442.207764,944.194702
-613.145691,3439.327148,944.015259
-612.946533,3436.365723,943.823914
-612.729492,3433.322266,943.620361
-612.495911,3430.195068,943.404419
-612.247131,3426.983643,943.175903
-611.984619,3423.687012,942.934937
-611.709778,3420.304199,942.681763
-611.423828,3416.835449,942.416809
-611.128052,3413.280518,942.14032
-610.823059,3409.639404,941.852905
-610.509155,3405.911865,941.55481
-610.186462,3402.098877,941.246277
-609.854065,3398.199463,940.927368
-609.510925,3394.214844,940.598267
-609.155518,3390.143799,940.258789
-608.786072,3385.986816,939.908813
-608.400269,3381.742432,939.548157
-607.996094,3377.410889,939.176697
-607.571228,3372.990234,938.794312
-607.123718,3368.479248,938.401245
-606.651733,3363.876465,937.997986
-606.153931,3359.179932,937.585205
-605.629211,3354.387939,937.164185
-605.077087,3349.498779,936.736389
-604.497681,3344.509277,936.304016
-603.891235,3339.418701,935.869446
-603.258789,3334.224609,935.435364
-602.601562,3328.92627,935.004761
-601.921448,3323.522705,934.58075
-601.220154,3318.013428,934.166626
-600.499878,3312.397949,933.765381
-599.762756,3306.676758,933.380249
-599.01062,3300.851562,933.013794
-598.245239,3294.922852,932.668518
-597.467651,3288.892334,932.346497
-596.678406,3282.761475,932.049744
-595.877319,3276.532471,931.779358
-595.063538,3270.206299,931.536621
-594.235291,3263.784912,931.321899
-593.390442,3257.269043,931.135742
-592.526245,3250.6604,930.978027
-591.639587,3243.959229,930.84845
-590.727234,3237.16626,930.746521
-589.786133,3230.281738,930.671692
-588.813721,3223.307129,930.623352
-587.807922,3216.242188,930.600708
-586.76709,3209.087891,930.60321
-585.690674,3201.844482,930.63031
-584.578796,3194.513672,930.681885
-583.432251,3187.095947,930.757629
-582.252502,3179.592529,930.857666
-581.041748,3172.005859,930.9823
-579.80249,3164.337402,931.131958
-578.537781,3156.588867,931.30719
-577.250427,3148.763428,931.508423
-575.943787,3140.86377,931.735962
-574.620911,3132.893311,931.98999
-573.284546,3124.855225,932.270203
-571.9375,3116.75415,932.576233
-570.582031,3108.593018,932.906982
-569.219971,3100.375977,933.26123
-567.852783,3092.106934,933.637329
-566.481812,3083.789062,934.033203
-565.108154,3075.425781,934.446594
-563.732605,3067.019775,934.874939
-562.356384,3058.572998,935.315674
-560.980591,3050.086914,935.766174
-559.606995,3041.563232,936.223938
-558.237549,3033.001953,936.686646
-556.875305,3024.402344,937.152588
-555.523254,3015.763916,937.6203
-554.185669,3007.085205,938.088989
-552.866943,2998.363281,938.558838
-551.571838,2989.595947,939.030151
-550.305481,2980.779541,939.504456
-549.072937,2971.910889,939.983398
-547.878723,2962.985352,940.469299
-546.727295,2953.997803,940.965027
-545.622131,2944.944092,941.473633
-544.565796,2935.818359,941.998108
-543.559998,2926.615479,942.54187
-542.605042,2917.32959,943.108032
-541.700378,2907.955078,943.699585
-540.843994,2898.487305,944.319153
-540.032837,2888.920898,944.969116
-539.263123,2879.250488,945.651245
-538.530212,2869.472656,946.366821
-537.829163,2859.583008,947.11676
-537.154785,2849.577881,947.901184
-536.50238,2839.454102,948.719727
-535.867432,2829.208496,949.57135
-535.246887,2818.837402,950.454651
-534.638428,2808.337158,951.367188
-534.041077,2797.704346,952.30603
-533.455505,2786.934082,953.267395
-532.883423,2776.021729,954.24646
-532.327881,2764.961182,955.237427
-531.793213,2753.747803,956.233398
-531.28418,2742.375,957.22583
-530.80603,2730.837646,958.204895
-530.364136,2719.131348,959.159302
-529.963806,2707.253174,960.075623
-529.609436,2695.20166,960.938965
-529.305176,2682.977051,961.732727
-529.053833,2670.58252,962.438599
-528.857483,2658.024414,963.036255
-528.716919,2645.311279,963.504333
-528.632324,2632.455322,963.819824
-528.602722,2619.471191,963.958984
-528.626404,2606.376465,963.896912
-528.700867,2593.190918,963.608643
-528.823364,2579.937256,963.06897
-528.990662,2566.638916,962.253052
-529.199158,2553.322754,961.137146
-529.445129,2540.015869,959.698792
-529.724548,2526.747559,957.917542
-530.033752,2513.547119,955.77533
-530.36908,2500.446777,953.256775
-530.727234,2487.478516,950.350037
-531.104919,2474.674561,947.04657
-531.499695,2462.068848,943.341492
-531.909241,2449.693604,939.233643
-532.331543,2437.582764,934.725647
-532.764832,2425.766846,929.823181
-533.207458,2414.276855,924.535278
-533.657776,2403.140625,918.873413
-534.113892,2392.384521,912.851807
-534.573975,2382.033203,906.486084
-535.036499,2372.106934,899.793518
-535.500122,2362.625244,892.792236
-535.964111,2353.604492,885.500793
-536.428711,2345.058838,877.937927
-536.894836,2337.000488,870.122131
-537.364929,2329.439209,862.071289
-537.842102,2322.383301,853.802856
-538.330627,2315.840332,845.333496
-538.835388,2309.814697,836.679565
-539.361938,2304.311523,827.856873
-539.915771,2299.334229,818.881409
-540.501953,2294.885254,809.769043
-541.125122,2290.966553,800.536682
-541.788696,2287.580078,791.202576
-542.495056,2284.726807,781.786499
-543.245178,2282.408447,772.310181
-544.038635,2280.625732,762.798218
-544.873657,2279.378418,753.277588
-545.747131,2278.666992,743.778259
-546.654663,2278.489014,734.332764
-547.591125,2278.843262,724.975769
-548.55072,2279.725342,715.744324
-549.527283,2281.130127,706.676758
-550.514282,2283.050293,697.813049
-551.505249,2285.477295,689.193542
-552.494019,2288.399902,680.859558
-553.474243,2291.803955,672.852844
-554.440308,2295.673096,665.21521
-555.386902,2299.989258,657.989075
-556.30896,2304.730957,651.217468
-557.202393,2309.874512,644.943481
-558.063477,2315.39502,639.210815
-558.889221,2321.264648,634.063965
-559.677368,2327.453369,629.547058
-560.426392,2333.930176,625.704773
-561.135376,2340.661865,622.58075
-561.803711,2347.613037,620.218445
-562.431152,2354.747314,618.65918
-563.018188,2362.025635,617.942627
-563.565125,2369.408447,618.10553
-564.072693,2376.852539,619.181152
-564.541321,2384.313965,621.199158
-564.972046,2391.746826,624.184326
-565.365356,2399.102295,628.156982
-565.721924,2406.330078,633.132141
-566.041931,2413.377686,639.119751
-566.325378,2420.190918,646.124084
-566.571289,2426.712646,654.144165
-566.778564,2432.88623,663.173889
-566.94458,2438.652344,673.201599
-567.066284,2443.952393,684.210449
-567.139343,2448.728516,696.178589
-567.158203,2452.925537,709.079163
-567.116699,2456.489502,722.880066
-567.007324,2459.372803,737.544556
-566.822327,2461.531738,753.030945
-566.553772,2462.929199,769.29303
-566.193787,2463.536865,786.279602
-565.735413,2463.333496,803.93573
-565.173096,2462.306641,822.201965
-564.503357,2460.453125,841.015259
-563.725281,2457.777588,860.309692
-562.840515,2454.29248,880.016296
-561.853821,2450.017334,900.063965
-560.772522,2444.975586,920.380554
-559.606384,2439.195312,940.8927
-558.366882,2432.705566,961.527527
-557.066772,2425.536621,982.212524
-555.71875,2417.718262,1002.877136
-554.335388,2409.277344,1023.452393
-552.927979,2400.241699,1043.872559
-551.506409,2390.63501,1064.074707
-550.078796,2380.481445,1083.999634
-548.651855,2369.803711,1103.592163
-547.23053,2358.622314,1122.801025
-545.818726,2346.959717,1141.579224
-544.419739,2334.837891,1159.884155
-543.036499,2322.278809,1177.677368
-541.672363,2309.304932,1194.924927
-540.331116,2295.940186,1211.59729
-539.01825,2282.208008,1227.669189
-537.740112,2268.132324,1243.119507
-536.505005,2253.737305,1257.930542
-535.322632,2239.045898,1272.088501
-534.204346,2224.081543,1285.582886
-533.163147,2208.865479,1298.405762
-532.212585,2193.417969,1310.55127
-531.367249,2177.758545,1322.015137
-530.641846,2161.903076,1332.794556
-530.051147,2145.86792,1342.886719
-529.609253,2129.666748,1352.289917
-529.32959,2113.312988,1361.001709
-529.224426,2096.818359,1369.019775
-529.305054,2080.195801,1376.340698
-529.58075,2063.45874,1382.960938
-530.059937,2046.620361,1388.875
-530.748962,2029.697144,1394.077637
-531.652588,2012.707031,1398.562012
-532.773438,1995.669434,1402.32019
-534.112427,1978.606812,1405.343506
-535.668152,1961.542603,1407.622925
-537.436584,1944.501831,1409.147827
-539.411682,1927.51123,1409.907593
-541.584045,1910.59668,1409.890503
-543.942139,1893.78479,1409.084839
-546.471069,1877.10022,1407.478271
-549.153076,1860.566284,1405.057983
-551.967712,1844.203369,1401.811523
-554.891602,1828.028076,1397.725464
-557.898499,1812.053345,1392.786743
-560.960205,1796.286743,1386.982178
-564.046326,1780.730713,1380.299072
-567.124634,1765.381592,1372.724731
-570.161865,1750.22998,1364.247314
-573.124207,1735.260742,1354.856201
-575.977478,1720.452515,1344.541626
-578.688049,1705.778931,1333.295898
-581.222717,1691.208374,1321.113525
-583.549561,1676.704346,1307.990967
-585.638245,1662.226685,1293.928345
-587.460266,1647.731567,1278.928833
-588.98999,1633.171753,1262.999512
-590.205017,1618.497925,1246.151733
-591.087402,1603.657837,1228.401123
-591.624939,1588.59729,1209.769287
-591.811707,1573.259888,1190.281616
-591.650085,1557.587646,1169.970093
-591.150696,1541.520996,1148.870605
-590.333618,1524.998657,1127.02478
-589.227722,1507.95813,1104.478516
-587.870483,1490.336426,1081.282349
-586.306519,1472.069702,1057.490601
-584.585815,1453.095093,1033.160645
-582.76178,1433.350098,1008.35321
-580.888733,1412.774414,983.130554
-579.019836,1391.310791,957.556763
-577.2052,1368.904907,931.696289
-575.489685,1345.507324,905.612976
-573.913086,1321.073242,879.369568
-572.508911,1295.563965,853.026062
-571.305054,1268.946167,826.63916
-570.323975,1241.193115,800.26123
-569.584595,1212.283447,773.939514
-569.102234,1182.201538,747.715515
-568.890076,1150.935913,721.625244
-568.960205,1118.479614,695.699463
-569.323181,1084.829224,669.964172
-569.989136,1049.98291,644.443054
-570.966797,1013.941528,619.158142
-572.263062,976.706543,594.133423
-573.882507,938.28064,569.396912
-575.825867,898.666504,544.984436
-578.08905,857.867065,520.943237
-580.661682,815.884827,497.335632
-583.525574,772.721497,474.244202
-586.653687,728.377014,451.775787
-590.008362,682.849609,430.067078
-593.540344,636.133911,409.289673
-597.188232,588.221985,389.655518
-600.87854,539.104004,371.421783
-604.526489,488.770844,354.894745
-608.038879,437.220215,340.432556
-611.317444,384.465363,328.44458
-614.264587,330.548462,319.388275
-616.789795,275.557373,313.760712
-618.817505,219.645493,312.084839
-620.2948,163.05275,314.890045
-621.198608,106.124344,322.686249
-621.541199,49.324615,335.932922
-621.374207,-6.756901,355.004425
-620.787537,-61.409554,380.154755
-619.907288,-113.81646,411.483429
-618.887695,-163.080582,448.907715
-617.902283,-208.260986,492.142731
-617.131775,-248.417389,540.693176
-616.752563,-282.660614,593.857056
-616.925781,-310.2052,650.743591
-617.786377,-330.421051,710.303284
-619.435425,-342.880127,771.369568
-621.933716,-347.395081,832.709778
-625.296265,-344.046906,893.082031
-629.490723,-333.199677,951.294556
-634.437256,-315.500549,1006.263977
-640.010681,-291.864655,1057.067261
-646.046082,-263.444946,1102.984863
-652.347412,-231.588364,1143.529297
-658.697205,-197.779602,1178.458984
-664.870544,-163.576538,1207.772583
-670.649292,-130.539963,1231.688354
-675.836853,-100.162415,1250.603516
-680.273193,-73.800858,1265.043945
-683.846252,-52.617214,1275.603516
-686.501343,-37.530876,1282.882935
-688.245178,-29.185709,1287.431763
-689.145447,-27.933088,1289.701416
-689.324951,-33.831055,1290.011841
-688.952393,-46.65839,1288.53479
-688.228149,-65.941559,1285.294922
-687.369995,-90.991638,1280.186523
-686.597412,-120.948235,1273.001465
-686.116272,-154.827026,1263.465088
-686.10791,-191.568039,1251.275391
-686.718872,-230.082001,1236.142334
-688.055786,-269.292725,1217.81897
-690.183044,-308.173492,1196.130493
-693.122803,-345.777313,1170.990723
-696.858398,-381.258942,1142.411499
-701.338562,-413.89032,1110.50415
-706.482056,-443.06839,1075.474365
-712.183289,-468.316406,1037.609985
-718.317871,-489.280212,997.267334
-724.747009,-505.719727,954.855164
-731.322815,-517.497375,910.818298
-737.892822,-524.565247,865.622437
-744.303894,-526.951172,819.740967
-750.406921,-524.745972,773.6427
-756.060364,-518.090759,727.783997
-761.133789,-507.166748,682.600098
-765.511353,-492.186096,638.500366
-769.093994,-473.38504,595.864441
-771.80188,-451.017883,555.038696
-773.575989,-425.352722,516.335327
-774.378418,-396.667786,480.031403
-774.193298,-365.24884,446.369202
-773.026062,-331.387085,415.556915
-770.902588,-295.377197,387.770142
-767.867493,-257.5159,363.153534
-763.982849,-218.100586,341.822144
-759.32489,-177.427979,323.862976
-753.982544,-135.792786,309.335754
-748.053711,-93.486626,298.273651
-741.642761,-50.796391,290.683258
-734.857605,-8.002958,286.544464
-727.806335,34.620491,285.81015
-720.594971,76.810188,288.405853
-713.325012,118.313698,294.229889
-706.091431,158.891861,303.153442
-698.980896,198.320908,315.021423
