X,Y,Z
-538.061279,2841.516113,973.924377
-537.480469,2831.626709,974.576355
-536.919556,2821.630615,975.230103
-536.378418,2811.523682,975.884521
-535.857727,2801.29834,976.537842
-535.358521,2790.949463,977.187805
-534.882141,2780.468994,977.831299
-534.430054,2769.849609,978.464355
-534.003784,2759.084229,979.08197
-533.604919,2748.165039,979.678528
-533.234863,2737.085693,980.246643
-532.89447,2725.8396,980.778381
-532.584717,2714.422363,981.264099
-532.305847,2702.830078,981.693237
-532.0578,2691.061035,982.053711
-531.840332,2679.11499,982.332397
-531.652588,2666.995605,982.514709
-531.493591,2654.706787,982.585083
-531.362183,2642.256592,982.526611
-531.256653,2629.654785,982.321472
-531.17572,2616.915283,981.951294
-531.117615,2604.052734,981.396729
-531.080933,2591.086182,980.638184
-531.064148,2578.035645,979.656128
-531.065979,2564.924316,978.430969
-531.085266,2551.777344,976.944153
-531.121033,2538.622314,975.17749
-531.172302,2525.487305,973.114441
-531.238464,2512.402588,970.73999
-531.318604,2499.398438,968.041199
-531.412231,2486.50708,965.00708
-531.518311,2473.760498,961.629211
-531.635986,2461.189941,957.901672
-531.764099,2448.827148,953.821228
-531.901123,2436.701904,949.387207
-532.045593,2424.84375,944.60144
-532.195801,2413.280762,939.467896
-532.349915,2402.037598,933.99292
-532.506042,2391.138916,928.184326
-532.66272,2380.606934,922.051514
-532.818665,2370.459961,915.604736
-532.972961,2360.716553,908.855164
-533.125549,2351.39209,901.814148
-533.277039,2342.5,894.49353
-533.428772,2334.052246,886.904724
-533.583252,2326.059814,879.059448
-533.743652,2318.532471,870.969238
-533.914246,2311.47876,862.645935
-534.100037,2304.906982,854.101807
-534.30658,2298.824951,845.349792
-534.539917,2293.240479,836.404236
-534.806396,2288.161133,827.281006
-535.111938,2283.593506,817.997803
-535.462646,2279.54541,808.574768
-535.863342,2276.022949,799.034607
-536.31842,2273.032715,789.402405
-536.830811,2270.580078,779.706177
-537.401917,2268.669189,769.976135
-538.032043,2267.302979,760.244751
-538.719666,2266.484131,750.546326
-539.461609,2266.21167,740.916748
-540.253662,2266.485107,731.392456
-541.090088,2267.30127,722.010803
-541.964539,2268.655029,712.809204
-542.869812,2270.540771,703.82489
-543.798706,2272.949219,695.095093
-544.743774,2275.87207,686.656616
-545.698486,2279.297607,678.546143
-546.656189,2283.212646,670.800537
-547.611816,2287.603516,663.456848
-548.560669,2292.453613,656.552795
-549.499329,2297.743652,650.126892
-550.425171,2303.453369,644.21875
-551.336243,2309.558838,638.869263
-552.231262,2316.03418,634.120667
-553.109314,2322.848389,630.015869
-553.96936,2329.968506,626.598877
-554.810669,2337.356689,623.914062
-555.631714,2344.972412,622.00531
-556.430664,2352.769287,620.915466
-557.204895,2360.698975,620.686035
-557.951538,2368.708252,621.355652
-558.666382,2376.740479,622.959839
-559.345215,2384.736572,625.529907
-559.982849,2392.63501,629.092346
-560.573608,2400.372559,633.668457
-561.111755,2407.884277,639.273743
-561.590942,2415.105713,645.917542
-562.005066,2421.972412,653.602661
-562.347534,2428.421143,662.325623
-562.612244,2434.391113,672.076538
-562.792908,2439.823975,682.838928
-562.883789,2444.665527,694.59021
-562.879517,2448.866211,707.301758
-562.775024,2452.381348,720.939026
-562.565979,2455.172607,735.462219
-562.248901,2457.207275,750.82605
-561.820984,2458.459717,766.980713
-561.28064,2458.910645,783.87146
-560.627319,2458.54834,801.440063
-559.861694,2457.366455,819.624207
-558.985779,2455.366455,838.358582
-558.002747,2452.553467,857.575378
-556.917297,2448.939209,877.20459
-555.735168,2444.539062,897.174805
-554.463257,2439.372314,917.41394
-553.109375,2433.459961,937.849304
-551.681824,2426.826172,958.408752
-550.189636,2419.496094,979.021484
-548.641846,2411.494629,999.617859
-547.047791,2402.848633,1020.130371
-545.416626,2393.583984,1040.494507
-543.75708,2383.726318,1060.648438
-542.077881,2373.30127,1080.533813
-540.387207,2362.334229,1100.096191
-538.693176,2350.850098,1119.285034
-537.003845,2338.873535,1138.053467
-535.326904,2326.429443,1156.359375
-533.670654,2313.541992,1174.164917
-532.043762,2300.235352,1191.435791
-530.455078,2286.533936,1208.142944
-528.914368,2272.460938,1224.260498
-527.432251,2258.040771,1239.766724
-526.019958,2243.295166,1254.643188
-524.689392,2228.246826,1268.875488
-523.453247,2212.91626,1282.451172
-522.324646,2197.32373,1295.360962
-521.317017,2181.488037,1307.597412
-520.443726,2165.427002,1319.154785
-519.718079,2149.15625,1330.028809
-519.15271,2132.692627,1340.21582
-518.759583,2116.049805,1349.712646
-518.549805,2099.242676,1358.516479
-518.533203,2082.286133,1366.623901
-518.718323,2065.19458,1374.031372
-519.111938,2047.983887,1380.734985
-519.719482,2030.670898,1386.729736
-520.544678,2013.273193,1392.009521
-521.588989,1995.811035,1396.567749
-522.852112,1978.304932,1400.396729
-524.331665,1960.778076,1403.487671
-526.022766,1943.25415,1405.831055
-527.91803,1925.757568,1407.416504
-530.007568,1908.313232,1408.232178
-532.278259,1890.946289,1408.266602
-534.714233,1873.680176,1407.50647
-537.296448,1856.537598,1405.938477
-540.00293,1839.538574,1403.549438
-542.80835,1822.700439,1400.325073
-545.684753,1806.03772,1396.251465
-548.60144,1789.560425,1391.314575
-551.525818,1773.274414,1385.501343
-554.423584,1757.181152,1378.798828
-557.259094,1741.277344,1371.195068
-559.996521,1725.554321,1362.679321
-562.600586,1709.999023,1353.242065
-565.036621,1694.592529,1342.87561
-567.271606,1679.311401,1331.574463
-569.274963,1664.126953,1319.334961
-571.019348,1649.006226,1306.15686
-572.480774,1633.911133,1292.042236
-573.639771,1618.799316,1276.99646
-574.481384,1603.624268,1261.028809
-574.996216,1588.335571,1244.151733
-575.180664,1572.879395,1226.38208
-575.036743,1557.19873,1207.741211
-574.57312,1541.233521,1188.254395
-573.804077,1524.922119,1167.950928
-572.750183,1508.200928,1146.86499
-571.437439,1491.005005,1125.034912
-569.896362,1473.270386,1102.50293
-568.162048,1454.932861,1079.314941
-566.272583,1435.929443,1055.52002
-564.268494,1416.199585,1031.170044
-562.191589,1395.685059,1006.318665
-560.084351,1374.331177,981.021118
-557.988586,1352.08667,955.332825
-555.945496,1328.903809,929.30896
-553.994629,1304.739014,903.003357
-552.173584,1279.552612,876.467896
-550.518066,1253.308594,849.751709
-549.061768,1225.973999,822.900757
-547.836426,1197.519165,795.957764
-546.871704,1167.916748,768.961853
-546.19574,1137.141602,741.94928
-545.834778,1105.169678,714.953918
-545.813477,1071.978394,688.008728
-546.154358,1037.546265,661.146912
-546.877563,1001.852051,634.404297
-548.000244,964.874573,607.821777
-549.535156,926.593384,581.447815
-551.490234,886.987915,555.34259
-553.866394,846.038208,529.580994
-556.656128,803.725037,504.257202
-559.841736,760.03064,479.488831
-563.393677,714.939514,455.421204
-567.268311,668.440796,432.231476
-571.40741,620.529968,410.132416
-575.736938,571.212585,389.374817
-580.167297,520.509155,370.24942
-584.594055,468.46048,353.08609
-588.900879,415.135193,338.251587
-592.962036,360.638214,326.14447
-596.647827,305.11969,317.18631
-599.829895,248.785019,311.810852
-602.388245,191.903687,310.448883
-604.218262,134.817322,313.511047
-605.237854,77.944817,321.36734
-605.394653,21.784134,334.326294
-604.671936,-33.090687,352.61261
-603.092712,-86.037903,376.346985
-600.722351,-136.362305,405.527435
-597.66864,-183.33522,440.015961
-594.079346,-226.220108,479.529572
-590.137451,-264.302185,523.63855
-586.053284,-296.921387,571.772522
-582.055725,-323.505768,623.232971
-578.380554,-343.60495,677.214539
-575.258057,-356.919739,732.832214
-572.901306,-363.326996,789.153198
-571.493103,-362.897705,845.233521
-571.175476,-355.90683,900.154663
-572.040588,-342.83371,953.060181
-574.124695,-324.352692,1003.188721
-577.405029,-301.314606,1049.901611
-581.800537,-274.718994,1092.703125
-587.176208,-245.679138,1131.252563
-593.351562,-215.380707,1165.366699
-600.111206,-185.037415,1195.013184
-607.218811,-155.844635,1220.294556
-614.43158,-128.934326,1241.425903
-621.515259,-105.333321,1258.705078
-628.258911,-85.92688,1272.483032
-634.486206,-71.429596,1283.129028
-640.06543,-62.364498,1291.001465
-644.915466,-59.051491,1296.421265
-649.007324,-61.604858,1299.650757
-652.362976,-69.939713,1300.880371
-655.050476,-83.786354,1300.222412
-657.175354,-102.711372,1297.711914
-658.871826,-126.143875,1293.315918
-660.291138,-153.405212,1286.944458
-661.590393,-183.740448,1278.469604
-662.922913,-216.349884,1267.742065
-664.428406,-250.419205,1254.611084
-666.22583,-285.14682,1238.942017
-668.408325,-319.767761,1220.630371
-671.040344,-353.572876,1199.61438
-674.156311,-385.923279,1175.881836
-677.761658,-416.260315,1149.474976
-681.835327,-444.110382,1120.490479
-686.332886,-469.086151,1089.076294
-691.190247,-490.883453,1055.42749
-696.328308,-509.276154,1019.779419
-701.657288,-524.108582,982.399536
-707.080627,-535.286865,943.579773
-712.498474,-542.769287,903.62915
-717.811584,-546.558289,862.866028
-722.923279,-546.690857,821.612915
-727.742249,-543.232422,780.190552
-732.184509,-536.269958,738.914612
-736.174255,-525.90802,698.092224
-739.645386,-512.264587,658.02002
-742.541809,-495.470093,618.9823
-744.818359,-475.665466,581.250488
-746.440918,-453.002258,545.081299
-747.386292,-427.642914,510.716736
-747.642395,-399.761353,478.382629
-747.207886,-369.54364,448.287933
-746.091858,-337.188477,420.623199
-744.313477,-302.90744,395.559509
-741.901123,-266.924408,373.24646
-738.891785,-229.47522,353.81076
-735.3302,-190.805908,337.354675
-731.268127,-151.171051,323.954468
-726.762573,-110.831154,313.658905
-721.875488,-70.050079,306.488678
-716.67157,-29.091766,302.435577
-711.218018,11.78303,301.462585
-705.582336,52.32011,303.504303
-699.831421,92.2752,308.467682
-694.030701,131.41713,316.233978
-688.242126,169.530746,326.660431
-682.524231,206.419601,339.582703
-676.930298,241.907944,354.817963
-671.508362,275.842621,372.167664
-666.300537,308.094147,391.421265
-661.342163,338.557465,412.3591
-656.662231,367.152191,434.756104
-652.283081,393.822235,458.384827
-648.220337,418.535217,483.018707
-644.483337,441.281281,508.434235
-641.075012,462.071899,534.414062
-637.992798,480.937988,560.74823
-635.228577,497.928345,587.236267
-632.769043,513.107422,613.688416
-630.596924,526.553711,639.926086
-628.690552,538.357117,665.782715
-627.024902,548.617493,691.10376
-625.572021,557.442139,715.746765
-624.301941,564.944214,739.581177
-623.182678,571.240479,762.487732
-622.180908,576.44989,784.358093
-621.263062,580.691284,805.094421
-620.395386,584.082275,824.608765
-619.544434,586.737427,842.822388
-618.678406,588.766785,859.665405
-617.766357,590.274658,875.076477
-616.779968,591.357971,889.002136
-615.693115,592.105713,901.396545
-614.482483,592.597595,912.221619
-613.12793,592.903442,921.445923
-611.612854,593.082031,929.045166
-609.924316,593.180908,935.001343
-608.053101,593.235901,939.303223
-605.993896,593.270874,941.944946
-603.745789,593.297546,942.926575
-601.311951,593.315369,942.253357
-598.699646,593.31189,939.935181
-595.920532,593.263306,935.986816
-592.990662,593.134277,930.426697
-589.930237,592.878906,923.277771
-586.764038,592.440979,914.566589
-583.520752,591.755127,904.323608
-580.233521,590.747498,892.58374
-576.939087,589.336182,879.386353
-573.678467,587.432556,864.776367
-570.496155,584.942383,848.804443
-567.439758,581.766418,831.528687
-564.560181,577.802063,813.014832
-561.910645,572.944397,793.337952
-559.546387,567.087708,772.583374
-557.524231,560.127014,750.847534
-555.901428,551.959778,728.238953
-554.735229,542.487427,704.878723
-554.082092,531.618042,680.901062
-553.99646,519.267517,656.452881
-554.53009,505.361664,631.693909
-555.730957,489.838898,606.795471
-557.642578,472.651306,581.939697
-560.30304,453.766937,557.317688
-563.743713,433.171204,533.127502
-567.989502,410.868225,509.572205
-573.057373,386.881653,486.857178
-578.956177,361.255585,465.187317
-585.686462,334.054535,444.764313
-593.239868,305.363373,425.783783
-601.599243,275.286896,408.432343
-610.738647,243.948395,392.884918
-620.623352,211.488937,379.302063
-631.210144,178.06514,367.827667
-642.447754,143.847473,358.586823
-654.277222,109.017967,351.683899
-666.632507,73.76767,347.20105
-679.44165,38.294178,345.197144
-692.627014,2.798793,345.706726
-706.106995,-32.516205,348.739929
-719.79718,-67.450371,354.281952
-733.611267,-101.807892,362.294006
-747.462952,-135.400208,372.713593
-761.266968,-168.048523,385.455902
-774.940735,-199.586182,400.415344
-788.405579,-229.860535,417.467194
-801.588013,-258.734772,436.470123
-814.420044,-286.08902,457.268036
-826.840576,-311.821533,479.692993
-838.795044,-335.848724,503.567505
-850.23645,-358.105621,528.707336
-861.124146,-378.545319,554.923645
-871.424622,-397.138123,582.026001
-881.110291,-413.870819,609.824158
-890.159912,-428.7453,638.13031
-898.557312,-441.77713,666.760986
-906.291931,-452.994385,695.538635
-913.357971,-462.435822,724.29364
-919.754639,-470.149841,752.864868
-925.485779,-476.193176,781.101074
-930.560059,-480.629791,808.861877
-934.990662,-483.529907,836.018188
-938.795349,-484.969238,862.453064
-941.996155,-485.028534,888.06134
-944.618835,-483.792938,912.750427
-946.692505,-481.351624,936.43988
-948.249146,-477.797272,959.061157
-949.322876,-473.225739,980.557495
-949.949036,-467.735321,1000.88324
-950.163879,-461.425934,1020.003052
-950.004395,-454.398254,1037.891724
-949.506958,-446.752441,1054.533081
-948.708008,-438.586884,1069.918945
-947.64325,-429.997009,1084.048706
-946.347595,-421.073822,1096.927979
