X,Y,Z,time
-769.100342,99.638817,1452.977539,5.116666667
-779.932068,86.966957,1451.473877,5.125
-789.845886,73.436768,1448.729858,5.133333333
-799.332825,59.422539,1445.026489,5.141666667
-808.352051,44.620667,1440.761597,5.15
-816.430359,29.090382,1435.356812,5.158333333
-824.456421,13.246872,1428.962402,5.166666667
-831.733704,-3.227838,1422.203003,5.175
-837.998169,-19.612963,1414.161377,5.183333333
-844.652649,-36.955643,1405.244263,5.191666667
-850.703369,-54.260433,1395.459473,5.2
-855.908325,-71.692986,1384.919556,5.208333333
-861.494934,-89.755859,1373.109741,5.216666667
-866.512512,-108.154922,1360.041016,5.225
-870.794434,-126.560432,1346.619629,5.233333333
-875.504456,-145.302551,1332.049805,5.241666667
-879.48175,-163.896027,1315.725464,5.25
-883.220154,-182.500885,1299.079102,5.258333333
-886.837158,-200.926193,1281.068359,5.266666667
-890.140015,-218.948608,1261.711914,5.275
-893.186035,-236.619095,1241.715332,5.283333333
-895.627197,-253.642563,1220.192871,5.291666667
-897.995605,-269.87265,1197.460815,5.3
-899.642334,-285.16214,1174.06543,5.308333333
-901.525574,-300.08313,1149.387329,5.316666667
-902.832764,-313.814789,1123.594971,5.325
-903.437561,-326.168762,1096.779785,5.333333333
-904.181335,-337.705322,1069.351196,5.341666667
-904.494873,-347.90976,1040.946655,5.35
-903.619751,-355.697693,1011.785034,5.358333333
-902.900635,-362.173187,982.461731,5.366666667
-902.369812,-366.951752,953.142639,5.375
-900.208557,-369.416595,923.043701,5.383333333
-898.473633,-370.731354,892.851868,5.391666667
-896.151123,-370.10025,862.772644,5.4
-893.999817,-367.945984,833.29187,5.408333333
-890.57959,-363.789825,803.234802,5.416666667
-887.144043,-358.355286,773.419067,5.425
-883.31073,-351.143158,743.767456,5.433333333
-879.113953,-342.175232,714.727295,5.441666667
-874.414429,-331.76828,686.213257,5.45
-869.416565,-319.830017,658.25,5.458333333
-863.703796,-306.363678,631.414978,5.466666667
-857.726074,-291.592438,605.434875,5.475
-851.577576,-275.537079,580.383484,5.483333333
-844.502563,-257.787323,556.487427,5.491666667
-837.151611,-238.899887,534.057983,5.5
-829.487183,-218.924545,512.930786,5.508333333
-821.101562,-198.132462,493.462189,5.516666667
-812.505981,-177.182327,475.880127,5.525
-803.256409,-155.130981,459.600647,5.533333333
-793.298828,-132.225891,444.830475,5.541666667
-782.846191,-109.056274,431.80014,5.55
-771.723755,-85.524498,420.437775,5.558333333
-760.718506,-61.752693,410.220642,5.566666667
-748.466614,-37.459942,401.766174,5.575
-736.406494,-12.989595,394.836639,5.583333333
-724.179993,11.851995,389.410797,5.591666667
-711.873596,36.863689,385.438263,5.6
-699.730347,61.60923,383.363129,5.608333333
-687.431763,86.206673,382.658447,5.616666667
-674.919983,111.011696,383.28183,5.625
-662.149902,135.394836,385.238678,5.633333333
-650.019348,159.392258,388.448578,5.641666667
-639.093018,182.098816,392.670319,5.65
-627.503418,206.403519,398.489319,5.658333333
-616.089111,230.012665,404.946655,5.666666667
-605.762024,252.607559,412.513367,5.675
-596.131226,275.167999,420.998444,5.683333333
-586.87616,296.555145,430.188507,5.691666667
-578.271179,317.563232,439.841858,5.7
-569.960999,338.060211,450.672699,5.708333333
-561.91571,357.72348,461.914886,5.716666667
-554.717529,376.386444,473.425995,5.725
-546.866394,396.091064,485.341309,5.733333333
-540.789856,412.279602,498.125061,5.741666667
-534.556152,428.474792,510.932312,5.75
-528.488159,444.772614,523.884766,5.758333333
-522.714478,460.450745,536.707275,5.766666667
-517.902344,473.7276,549.735596,5.775
-513.541992,486.694489,562.876221,5.783333333
-509.62442,497.668457,576.003418,5.791666667
-505.821838,508.391205,588.387512,5.8
-502.198212,518.707031,600.645142,5.808333333
-499.52356,527.35144,612.672058,5.816666667
-497.711823,534.260193,624.204224,5.825
-496.109039,540.156982,635.177063,5.833333333
-494.417114,545.517334,645.40979,5.841666667
-492.561127,550.584534,654.832825,5.85
-490.678802,555.346436,663.429443,5.858333333
-488.99646,559.642578,671.215881,5.866666667
-487.716034,563.256958,678.22583,5.875
-486.883575,566.015869,684.498779,5.883333333
-486.435455,567.848267,689.983582,5.891666667
-485.97464,568.851013,694.753174,5.9
-486.08606,569.044861,698.126465,5.908333333
-486.495331,568.345398,701.055115,5.916666667
-487.479553,566.757568,701.97522,5.925
-489.259186,564.113342,701.901794,5.933333333
-490.317627,561.59491,701.361877,5.941666667
-491.655731,558.122192,699.914062,5.95
-493.156647,554.126526,697.718262,5.958333333
-495.001648,549.177673,694.503296,5.966666667
-497.311859,543.40033,690.357361,5.975
-499.406891,536.993286,685.617432,5.983333333
-501.979187,529.661133,680.224548,5.991666667
-505.205994,522.714417,674.117371,6
-508.299103,514.742126,666.840881,6.008333333
-511.667786,504.534363,659.023193,6.016666667
-516.256897,492.404724,651.7547,6.025
-521.662964,479.567291,644.949768,6.033333333
-526.261353,466.990295,637.19873,6.041666667
-530.37439,454.52066,628.788574,6.05
-535.818665,440.871704,620.414978,6.058333333
-542.729858,425.393524,611.998413,6.066666667
-549.197021,409.628784,604.347168,6.075
-556.509277,393.181427,596.779968,6.083333333
-564.604248,375.407562,589.560486,6.091666667
-573.459656,356.218689,583.268494,6.1
-581.548401,339.184845,577.394775,6.108333333
-592.235107,317.393677,572.575989,6.116666667
-600.829102,300.205414,568.2677,6.125
-611.300781,279.695496,564.910461,6.133333333
-622.834656,257.487274,562.973267,6.141666667
-633.912109,236.912964,561.749756,6.15
-645.292664,216.556412,561.045532,6.158333333
-657.5224,195.665207,561.82074,6.166666667
-669.658386,174.920868,563.229431,6.175
-682.260803,154.158188,565.713074,6.183333333
-694.958557,133.808578,569.005615,6.191666667
-708.12677,113.549377,573.201294,6.2
-721.423584,93.521461,578.387146,6.208333333
-734.671082,74.231216,584.254395,6.216666667
-748.199707,55.209663,591.047852,6.225
-761.571106,36.821903,598.606873,6.233333333
-774.647034,18.560659,606.9375,6.241666667
-787.493042,0.947169,615.968933,6.25
-799.968079,-16.229553,625.758728,6.258333333
-812.098877,-32.840374,636.038208,6.266666667
-823.936035,-49.2421,647.27063,6.275
-835.34906,-64.649971,658.855469,6.283333333
-846.47821,-79.787491,671.098755,6.291666667
-857.58783,-94.284325,683.749146,6.3
-867.907227,-108.052414,697.033081,6.308333333
-878.08374,-121.268265,710.806641,6.316666667
-887.846252,-133.607224,724.92981,6.325
-897.231689,-145.435944,739.385376,6.333333333
-906.240356,-156.493729,754.138733,6.341666667
-914.943726,-166.547256,769.037659,6.35
-922.948242,-175.684174,783.756409,6.358333333
-930.931946,-184.662888,799.177063,6.366666667
-938.584106,-192.466278,814.270386,6.375
-945.742737,-199.800247,829.634827,6.383333333
-952.649658,-206.387543,844.601074,6.391666667
-959.229004,-212.352249,859.451477,6.4
-965.439636,-217.326187,874.091858,6.408333333
-971.323853,-221.717758,888.450012,6.416666667
-976.808167,-225.334854,902.398621,6.425
-982.000732,-228.695343,915.887268,6.433333333
-987.012939,-231.159607,928.87384,6.441666667
-991.592285,-232.967194,941.441162,6.45
-995.836853,-234.448944,953.216675,6.458333333
-999.846924,-235.310684,964.532959,6.466666667
-1003.580933,-235.617477,975.229858,6.475
-1007.059082,-235.361618,985.306458,6.483333333
-1010.286438,-234.828308,994.706482,6.491666667
-1013.257629,-234.116653,1003.494263,6.5
-1015.916138,-232.801773,1011.52063,6.508333333
-1018.488037,-231.10881,1018.713013,6.516666667
-1020.551697,-228.821945,1025.34729,6.525
-1022.553894,-226.380936,1031.238647,6.533333333
-1024.490356,-223.735641,1036.561157,6.541666667
-1025.802002,-220.75354,1040.97583,6.55
-1027.107788,-217.40744,1044.86792,6.558333333
-1028.280273,-213.622665,1047.954834,6.566666667
-1029.173706,-209.724503,1050.40271,6.575
-1029.911621,-205.737549,1052.116211,6.583333333
-1030.386353,-201.177673,1053.148193,6.591666667
-1030.776855,-196.261002,1053.41748,6.6
-1030.87207,-191.318863,1052.935547,6.608333333
-1030.971069,-186.00563,1051.789795,6.616666667
-1030.989014,-180.24913,1049.786865,6.625
-1030.576538,-174.302765,1046.964722,6.633333333
-1030.037354,-167.975876,1043.529907,6.641666667
-1029.533569,-161.358093,1039.263184,6.65
-1028.65332,-154.609589,1034.296143,6.658333333
-1027.659058,-147.290176,1028.511719,6.666666667
-1026.740723,-139.71936,1022.216797,6.675
-1025.432373,-131.992538,1015.125061,6.683333333
-1023.97229,-123.522552,1007.251953,6.691666667
-1022.348389,-114.97831,998.698364,6.7
-1020.520935,-105.981941,989.475769,6.708333333
-1018.46814,-96.433762,979.776733,6.716666667
-1016.279907,-86.438599,969.443909,6.725
-1013.83136,-76.135506,958.428467,6.733333333
-1010.968811,-65.058632,946.752441,6.741666667
-1008.116028,-53.602516,934.87677,6.75
-1004.931213,-41.397503,922.394348,6.758333333
-1001.494263,-28.56382,909.595337,6.766666667
-997.706177,-15.320651,896.496765,6.775
-993.701965,-1.185757,883.1203,6.783333333
-989.445496,13.729174,869.552979,6.791666667
-984.811462,29.484777,855.88562,6.8
-979.753662,45.893749,842.051208,6.808333333
-974.715332,63.026382,828.388977,6.816666667
-969.067505,80.92646,815.003418,6.825
-963.327576,100.02211,802.055115,6.833333333
-957.223938,119.633446,789.435242,6.841666667
-950.783386,139.933792,777.251099,6.85
-944.287476,160.967911,765.983521,6.858333333
-937.494141,182.710693,755.473206,6.866666667
-930.369141,204.797485,746.230347,6.875
-923.33313,227.139999,737.855713,6.883333333
-916.219666,249.840942,730.875671,6.891666667
-909.03241,272.577972,725.091187,6.9
-901.764404,294.777008,720.447144,6.908333333
-894.541443,316.915527,716.769592,6.916666667
-887.251282,338.605774,714.245483,6.925
-879.811523,360.124908,712.544861,6.933333333
-872.36438,381.317261,711.760132,6.941666667
-864.919495,402.087585,711.773071,6.95
-857.491699,422.322601,712.450806,6.958333333
-850.259155,442.037872,713.81543,6.966666667
-842.983826,462.220062,716.016357,6.975
-835.963745,481.236176,718.656372,6.983333333
-829.193115,499.837555,721.940491,6.991666667
-822.591248,517.758301,725.515625,7
-816.131897,535.061279,729.405457,7.008333333
-810.002197,551.696594,733.877808,7.016666667
-804.110718,567.915344,738.25708,7.025
-798.411072,583.219849,743.183716,7.033333333
-793.034058,598.054382,748.065735,7.041666667
-787.929321,612.240662,753.402039,7.05
-783.327393,625.785034,758.396301,7.058333333
-778.759888,638.645142,763.673096,7.066666667
-775.134277,650.635986,768.788635,7.075
-771.205444,662.062805,773.690735,7.083333333
-767.90033,673.021973,778.867798,7.091666667
-764.960022,683.151489,783.411926,7.1
-762.423401,692.672729,787.877747,7.108333333
-760.387207,701.863037,792.172119,7.116666667
-758.549866,710.163513,795.926575,7.125
-757.440247,718.309204,799.942749,7.133333333
-756.630432,725.982666,803.193542,7.141666667
-756.05304,732.869568,806.333801,7.15
-756.137268,739.624878,809.119507,7.158333333
-756.505798,745.448792,811.389648,7.166666667
-757.12323,750.98877,813.080994,7.175
-758.385315,756.130493,814.718872,7.183333333
-759.943665,760.209595,815.611816,7.191666667
-762.180603,764.293213,816.318665,7.2
-764.497131,767.111511,816.402466,7.208333333
-767.478333,769.974121,816.257935,7.216666667
-770.632812,771.726685,815.167236,7.225
-774.482422,773.153625,814.400879,7.233333333
-778.385132,774.104248,812.905762,7.241666667
-782.586853,773.98407,810.938232,7.25
-787.612671,773.880066,808.874329,7.258333333
-792.797791,772.907898,806.259155,7.266666667
-798.273132,771.213074,803.535278,7.275
-804.401672,769.416138,800.695679,7.283333333
-811.022217,766.843811,797.806274,7.291666667
-817.683777,763.393799,794.430786,7.3
-825.44696,760.387024,791.172852,7.308333333
-833.242432,756.160156,788.257263,7.316666667
-840.72406,750.543762,785.229492,7.325
-849.596497,745.204102,782.345886,7.333333333
-857.717163,739.279846,779.585754,7.341666667
-866.62085,732.542053,776.975769,7.35
-875.434448,725.448608,774.893738,7.358333333
-885.285217,718.061584,772.830811,7.366666667
-895.062622,709.944641,771.376282,7.375
-905.05426,701.515625,770.099304,7.383333333
-915.248474,693.033997,769.238953,7.391666667
-925.580566,683.841858,768.815308,7.4
-935.887817,674.422485,768.766968,7.408333333
-946.42865,664.833618,769.099243,7.416666667
-956.707031,655.180603,769.67572,7.425
-967.313171,645.096069,770.595764,7.433333333
-977.862427,635.044617,771.769348,7.441666667
-988.477112,624.883301,773.423523,7.45
-999.034607,613.864563,775.260864,7.458333333
-1009.42981,603.2323,777.552063,7.466666667
-1019.614197,592.650635,780.026001,7.475
-1029.86145,582.005249,782.970947,7.483333333
-1039.844238,571.111816,786.109741,7.491666667
-1049.643555,560.19812,789.829712,7.5
-1059.501099,549.139282,793.769836,7.508333333
-1069.14624,538.261108,798.140625,7.516666667
-1078.418213,527.35321,802.793823,7.525
-1087.571167,516.37677,807.902466,7.533333333
-1096.287354,505.389923,813.326111,7.541666667
-1104.932861,494.388611,819.242493,7.55
-1113.515869,484.087067,825.568115,7.558333333
-1121.583862,473.355286,832.087158,7.566666667
-1129.256104,463.037323,839.00238,7.575
-1136.900635,452.962921,846.1026,7.583333333
-1144.147949,443.148621,853.473022,7.591666667
-1151.177124,433.475494,861.236755,7.6
-1157.869995,424.482849,868.902771,7.608333333
-1164.288696,415.69043,876.722351,7.616666667
-1170.342285,407.170105,884.792603,7.625
-1176.063599,400.107727,892.478271,7.633333333
-1181.675415,393.097443,900.513367,7.641666667
-1186.861938,386.833496,907.966187,7.65
-1191.709839,381.122681,915.212952,7.658333333
-1196.505249,375.988831,922.376465,7.666666667
-1200.907837,371.456818,929.28833,7.675
-1205.066162,366.963654,935.606628,7.683333333
-1208.670776,362.820496,941.719849,7.691666667
-1212.215454,359.25174,947.382996,7.7
-1215.456665,355.992615,952.524109,7.708333333
-1218.263428,352.858429,957.262329,7.716666667
-1220.85791,350.24826,961.823181,7.725
-1223.046143,347.648621,965.563354,7.733333333
-1225.158081,345.898682,969.038452,7.741666667
-1226.620239,343.717926,972.00885,7.75
-1227.901367,342.212433,974.440247,7.758333333
-1228.940918,340.873993,976.659912,7.766666667
-1229.62561,340.032288,978.325623,7.775
-1229.955933,339.400024,979.536499,7.783333333
-1229.936523,338.914459,980.586487,7.791666667
-1229.564331,338.846497,981.183594,7.8
-1228.943604,338.936981,981.261719,7.808333333
-1227.913208,339.468445,981.114258,7.816666667
-1226.662231,340.156708,980.701172,7.825
-1224.805176,341.028076,980.035522,7.833333333
-1222.811401,342.6138,978.812622,7.841666667
-1220.559326,344.008942,977.547974,7.85
-1217.685059,345.931244,975.716187,7.858333333
-1214.716553,348.162598,973.661255,7.866666667
-1211.252441,350.520386,971.384827,7.875
-1207.538696,353.263153,968.799438,7.883333333
-1203.462036,356.458588,965.969604,7.891666667
-1198.994263,359.994904,962.667053,7.9
-1194.273926,363.908264,959.227234,7.908333333
-1188.886841,367.932648,955.308289,7.916666667
-1183.478149,372.526794,951.366272,7.925
-1177.700928,377.500122,947.205872,7.933333333
-1171.491211,382.743805,943.049316,7.941666667
-1164.939941,388.166016,938.346802,7.95
-1158.098877,394.046448,933.775574,7.958333333
-1150.998413,400.22583,928.956665,7.966666667
-1143.317261,405.932129,924.102844,7.975
-1135.633057,412.888977,919.276855,7.983333333
-1127.135864,419.712799,914.342896,7.991666667
-1118.240601,427.001801,909.377747,8
-1109.356201,434.517395,904.355347,8.008333333
-1099.796021,442.464996,899.090027,8.016666667
-1089.980835,450.106323,893.923828,8.025
-1079.952148,458.431854,888.922607,8.033333333
-1069.420044,466.967377,883.973083,8.041666667
-1058.749878,475.619019,879.146545,8.05
-1047.737183,484.596527,874.303833,8.058333333
-1036.308228,494.208221,869.37561,8.066666667
-1024.483887,503.813629,864.638794,8.075
