PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Unnamed: 11,time_seconds,Acc_Z_derivative
775,2985043615,-4.822332382202148,-80.19384002685547,-136.8670654296875,11.656274795532228,-0.9995177984237672,0.9624881744384766,-1.0811293125152588,-62.10438537597656,3.902457237243652, ,6.458333333333333,32.6335287094118
776,2985051948,-5.066464424133301,-80.66997528076172,-136.6287841796875,10.25310516357422,-1.1532700061798096,1.2292653322219849,-0.5217891335487366,-59.570587158203125,0.3329732418060303, ,6.466666666666667,12.135314941404168
777,2985060281,-5.118668556213379,-81.14441680908203,-136.57443237304688,10.228327751159668,-0.9715567231178284,1.164743423461914,0.8076322078704834,-58.97103500366211,-3.654240846633911, ,6.475,-6.862514019012579
778,2985068614,-5.0087761878967285,-81.6120834350586,-136.67811584472656,10.237895011901855,-0.492469847202301,1.1148900985717771,1.464331865310669,-57.9726448059082,-6.287007808685303, ,6.483333333333333,-2.9481410980221483
779,2985076947,-4.8779120445251465,-82.08016967773438,-136.80056762695312,10.081262588500977,-0.0664177313446998,1.115607738494873,1.78471577167511,-57.95799255371094,-6.548862457275391, ,6.491666666666666,-2.099061012267825
780,2985085280,-4.798325538635254,-82.54976654052734,-136.86984252929688,10.191848754882812,0.3088706135749817,1.0799057483673096,1.8919882774353027,-58.29776382446289,-5.338047981262207, ,6.5,-2.2862076759336247
781,2985093613,-4.933356285095215,-83.02394104003906,-136.72491455078125,10.064577102661133,0.638373613357544,1.077504277229309,1.665276050567627,-59.04751968383789,-2.2859749794006348, ,6.508333333333333,8.214333057402683
782,2985101946,-5.401158332824707,-83.51118469238281,-136.24989318847656,9.111883163452148,0.9248064756393432,1.2168112993240356,1.0362657308578491,-61.05188751220703,1.911404609680176, ,6.516666666666667,6.122095584868276
783,2985110279,-6.394320964813232,-84.02922821044922,-135.256103515625,8.101070404052734,0.2810979187488556,1.1795392036437988,-0.0065316553227603,-65.34761047363281,6.8535637855529785, ,6.5249999999999995,-21.96983098983585
784,2985118612,-7.6078948974609375,-84.56491088867188,-134.04017639160156,8.854670524597168,-0.9384812712669371,0.8506474494934082,0.1434018760919571,-67.80097961425781,7.076896667480469, ,6.533333333333333,-67.18674547969961
785,2985126945,-8.719616889953613,-85.10067749023438,-132.91737365722656,11.649553298950195,-1.2243701219558716,0.0597601123154163,1.409390568733215,-67.55581665039062,3.250267505645752, ,6.541666666666667,-86.57734751701295
786,2985135278,-9.574422836303713,-85.56871032714844,-132.04588317871094,14.218915939331056,-0.456508994102478,-0.5923083424568176,2.244415760040283,-59.04268264770508,-0.0106555540114641, ,6.55,-32.894147560005365
787,2985143611,-10.309076309204102,-85.94561004638672,-131.29296875,14.004613876342772,-0.5348101854324341,-0.4884756803512573,2.557778596878052,-47.868770599365234,-0.8562856316566467, ,6.558333333333334,28.94074916839785
788,2985151944,-10.420434951782228,-86.2615737915039,-131.16380310058594,12.327762603759766,-0.8174957633018494,-0.109962522983551,2.6690707206726074,-39.70742034912109,-5.262861251831055, ,6.566666666666666,33.97224515676632
789,2985160277,-10.410351753234863,-86.55150604248047,-131.1504669189453,11.558106422424316,-0.3616880476474762,0.0777284055948257,3.4460790157318115,-36.43216323852539,-5.829063415527344, ,6.575,34.83568310737753
790,2985168610,-10.01518440246582,-86.81537628173828,-131.52830505371094,10.218583106994627,0.1672452390193939,0.4706321954727173,2.731492042541504,-32.93760681152344,-7.674391269683838, ,6.583333333333333,-3.9817433059161185
791,2985176943,-9.931914329528809,-87.07109832763672,-131.5937957763672,11.78904151916504,-0.1087072268128395,0.0113660171627998,2.761460542678833,-32.323577880859375,-5.364087104797363, ,6.591666666666667,-30.034755058584025
792,2985185276,-9.817736625671388,-87.27947998046875,-131.69168090820312,12.03492832183838,0.2359274327754974,-0.029947055503726,2.58100700378418,-26.802291870117188,-4.340360164642334, ,6.6,4.8066812753667145
793,2985193609,-9.858407974243164,-87.45586395263672,-131.6380157470703,11.895198822021484,-0.3634564876556396,0.0914773717522621,2.1393659114837646,-23.041221618652344,-2.953835248947144, ,6.608333333333333,-30.725983791058233
794,2985201942,-7.757550716400146,-87.58370971679688,-133.74484252929688,13.534018516540527,-0.2417356520891189,-0.5420467853546143,0.0744734182953834,-15.708576202392578,-12.629640579223633, ,6.616666666666666,15.21773055194841
795,2985210275,-6.425318241119385,-87.66150665283203,-135.0850067138672,10.289999008178713,0.2991318106651306,0.3451062142848968,-0.2374439984560012,-10.559213638305664,-7.396418571472168, ,6.625,51.172286868089685
796,2985218608,-4.846089839935303,-87.73514556884766,-136.6768341064453,10.120087623596191,0.2567750811576843,0.3108246624469757,-0.780593991279602,-10.287908554077148,-7.975890159606934, ,6.633333333333333,0.0452095270152455
797,2985226941,-3.411024570465088,-87.7992172241211,-138.130126953125,9.901288986206056,-0.138610303401947,0.3458597064018249,-1.4210010766983032,-9.38090705871582,-6.95690393447876, ,6.641666666666667,0.11478066444352919
798,2985235274,-1.7804570198059082,-87.86256408691406,-139.77420043945312,9.83893585205078,-0.4844364523887634,0.3127376735210418,-0.9157601594924928,-9.487360000610352,-7.274264335632324, ,6.6499999999999995,-0.10267853736918653
799,2985243607,-0.0060980916023254,-87.92765045166016,-141.55575561523438,10.009322166442873,-0.2647374272346496,0.3441483974456787,-0.1245108023285865,-9.84052848815918,-7.593212604522705, ,6.658333333333333,-21.553805619477146
800,2985251940,0.7216687798500061,-87.9696273803711,-142.28256225585938,10.781062126159668,0.2399221807718277,-0.0464924201369285,0.7145218849182129,-7.246497631072998,-2.566162347793579, ,6.666666666666667,-3.430581092829854
801,2985260273,1.543444275856018,-88.0137710571289,-143.10861206054688,9.631526947021484,-0.1505577266216278,0.2869720458984375,0.2003673464059829,-7.612038612365723,-2.9884896278381348, ,6.675,20.891496688129624
802,2985268606,2.464695930480957,-88.05258178710938,-144.0324249267578,9.632555961608888,-0.1332034021615982,0.3016991913318634,0.304463654756546,-6.994941711425781,-3.113487482070923, ,6.683333333333334,-4.836325049401049
803,2985276939,3.449826717376709,-88.09186553955078,-145.02105712890625,9.7985258102417,-0.1743332743644714,0.206366628408432,0.1971399933099746,-6.971863269805908,-3.3721916675567627, ,6.691666666666666,-13.151489496230948
804,2985285272,4.58837366104126,-88.12361907958984,-146.16238403320312,10.262534141540527,-0.0507158711552619,0.082507699728012,0.3252367377281189,-6.3961567878723145,-3.7133984565734863, ,6.7,-8.787069171666488
805,2985293605,5.440249919891357,-88.13072204589844,-147.01699829101562,10.15989875793457,0.0737700015306472,0.0599154755473136,0.3083057403564453,-3.2643039226531982,-2.890822649002075, ,6.708333333333333,6.9781941175450735
806,2985301938,6.037806987762451,-88.1319808959961,-147.615234375,9.941229820251465,-0.0079834405332803,0.1988109350204467,0.5178813934326172,-2.59659194946289,-1.7919209003448486, ,6.716666666666667,9.677157551049476
807,2985310271,6.541018962860107,-88.132080078125,-148.12013244628906,9.811612129211426,0.0104256719350814,0.2212014347314834,0.4353266954421997,-2.402282476425171,-1.5833696126937866, ,6.725,1.6167461872102074
808,2985318604,6.955915451049805,-88.13093566894531,-148.5372314453125,9.88014316558838,-0.0410674884915351,0.2257567048072815,0.3423726558685303,-2.295957326889038,-1.1100183725357056, ,6.733333333333333,0.7596847414970664
809,2985326937,7.183374881744385,-88.129150390625,-148.76632690429688,9.840871810913086,0.011393928900361,0.2338628470897674,0.4173454940319061,-2.0459113121032715,-0.54268878698349, ,6.741666666666666,2.5618654489515595
810,2985335270,7.293575763702393,-88.12581634521484,-148.8773651123047,9.913259506225586,-0.041691355407238,0.2684544622898102,0.4800235629081726,-1.9132550954818728,0.0449657887220382, ,6.75,-0.9471237659459817
811,2985343603,7.307079792022705,-88.12299346923828,-148.89230346679688,9.86198902130127,-0.0835499465465545,0.2180774509906768,0.427924245595932,-1.789436101913452,0.2703454494476318, ,6.758333333333333,-1.577697694302092
812,2985351936,7.357856273651123,-88.11487579345703,-148.94383239746094,9.907052040100098,-0.0742107480764389,0.2421595007181167,0.474414050579071,-1.2785601615905762,0.1948859095573425, ,6.766666666666667,1.1672481894491344
813,2985360269,7.380443096160889,-88.10958862304688,-148.9664764404297,9.856032371520996,-0.0914559289813041,0.2375315874814987,0.6050722002983093,-1.541234016418457,0.2062586098909378, ,6.7749999999999995,3.415566980838367
814,2985368602,7.442364692687988,-88.10462951660156,-149.0276336669922,9.946946144104004,-0.0725459605455398,0.2990856170654297,0.6694408059120178,-1.677194356918335,0.2067965120077133, ,6.783333333333333,2.415076196193578
815,2985376935,7.4795379638671875,-88.10225677490234,-149.0645294189453,9.79270076751709,-0.0371913984417915,0.2777828574180603,0.6480273604393005,-1.8910475969314573,0.1945016831159591, ,6.791666666666667,0.03941059112576539
816,2985385268,7.516259670257568,-88.10081481933594,-149.09974670410156,9.848898887634276,-0.0499993041157722,0.2997424602508545,0.7500231862068176,-2.077186346054077,0.3611991107463836, ,6.8,-2.700968384742179
817,2985393601,7.46647834777832,-88.10071563720703,-149.04913330078125,9.851903915405272,-0.0536882355809211,0.232766717672348,0.6951575875282288,-2.106207609176636,0.5729008316993713, ,6.808333333333334,-1.794049143790545
818,2985401934,7.3830647468566895,-88.10029602050781,-148.9639129638672,9.862621307373049,-0.0430817231535911,0.2698416411876678,0.7828094959259033,-2.1247265338897705,0.850277304649353, ,6.816666666666666,1.4748877286914244
819,2985410267,7.217731475830078,-88.10153198242188,-148.79737854003906,9.814705848693848,-0.0532706528902053,0.2573481798171997,0.7414425015449524,-2.1946277618408203,1.0480961799621582, ,6.825,-0.3161716461180344
820,2985418600,7.042412757873535,-88.10122680664062,-148.6205596923828,9.82756805419922,-0.04596409201622,0.2645721137523651,0.7336813807487488,-2.0797736644744877,1.212360143661499, ,6.833333333333333,-0.15604913234699858
821,2985426933,6.75473165512085,-88.10143280029297,-148.3310089111328,9.838790893554688,-0.0337910279631614,0.2547473609447479,0.8223066329956055,-2.0573863983154297,1.5239830017089844, ,6.841666666666667,-0.4605102539061736
822,2985435266,6.443548202514648,-88.10111999511719,-148.018310546875,9.774612426757812,-0.0488481931388378,0.2568969428539276,0.7540446519851685,-2.090480089187622,1.756842017173767, ,6.85,-1.757829487323555
823,2985443599,6.0258636474609375,-88.1025619506836,-147.598388671875,9.834134101867676,-0.0477133207023143,0.2254502028226852,0.8179777264595032,-2.064276695251465,2.043055295944214, ,6.858333333333333,0.2955776453022505
824,2985451932,5.548155307769775,-88.10039520263672,-147.11672973632812,9.82537078857422,-0.0634568929672241,0.2618232369422912,1.01215922832489,-1.7583916187286377,2.397812604904175, ,6.866666666666666,2.526609599590506
825,2985460265,5.012473583221436,-88.099365234375,-146.5767822265625,9.791784286499023,-0.0828012228012085,0.2675603628158569,1.0938432216644287,-1.860617995262146,2.5067756175994877, ,6.875,-1.1637416481973712
826,2985468598,4.4840168952941895,-88.0968017578125,-146.04356384277344,9.86205768585205,-0.0732798278331756,0.2424275428056717,1.1179205179214478,-1.7675870656967163,2.612510919570923, ,6.883333333333333,1.1923974752421742
827,2985476931,3.92641806602478,-88.09423065185547,-145.48060607910156,9.821416854858398,-0.0859832540154457,0.2874336540699005,1.2253721952438354,-1.688259840011597,2.5929675102233887, ,6.891666666666667,2.945720851421102
828,2985485264,3.466505765914917,-88.09125518798828,-145.01463317871094,9.780462265014648,-0.1075205132365226,0.2915228903293609,1.2523696422576904,-1.709084153175354,2.3504772186279297, ,6.8999999999999995,-1.7030793428418765
829,2985493597,3.0548036098480225,-88.08930969238281,-144.59715270996094,9.790627479553224,-0.1075174212455749,0.2590489983558655,1.2801355123519895,-1.8345685005187988,2.0305302143096924, ,6.908333333333333,-1.0958826541900066
830,2985501930,2.679556608200073,-88.08746337890625,-144.21673583984375,9.777161598205566,-0.0747391581535339,0.2732581794261932,1.1777297258377075,-1.9447863101959229,2.031862258911133, ,6.916666666666667,1.3404858112334885
831,2985510263,2.271336078643799,-88.08695220947266,-143.80364990234375,9.76576805114746,-0.0864234939217567,0.2813904285430908,1.1426382064819336,-1.9762407541275024,2.024510622024536, ,6.925,0.2734458446503467
832,2985518596,1.911506414413452,-88.08663940429688,-143.4379425048828,9.792332649230955,-0.1016625836491584,0.2778156101703644,1.261385798454285,-2.1331021785736084,1.9837584495544436, ,6.933333333333334,-0.11453390121457119
833,2985526929,1.533635497093201,-88.0877685546875,-143.05479431152344,9.826095581054688,-0.1141151785850524,0.2794815301895141,1.2387940883636477,-2.2653486728668213,1.915906310081482, ,6.941666666666666,1.190090775489704
834,2985535262,1.205489158630371,-88.0876693725586,-142.7218780517578,9.76295566558838,-0.1058836951851844,0.2976504564285278,1.130420207977295,-2.2000577449798584,1.8546369075775144, ,6.95,0.09710848331429034
835,2985543595,0.8333973288536072,-88.08797454833984,-142.34506225585938,9.817668914794922,-0.1193733140826225,0.2811000049114227,1.1365420818328855,-2.161354780197144,1.884887456893921, ,6.958333333333333,-0.8321177959443382
836,2985551928,0.5629560947418213,-88.08787536621094,-142.06875610351562,9.80095100402832,-0.1178884506225586,0.2837818264961242,1.2545980215072632,-2.177133083343506,1.6265935897827148, ,6.966666666666667,-0.2557736635208734
837,2985560261,0.3030843734741211,-88.08879089355469,-141.8043670654297,9.796955108642578,-0.1334025114774704,0.2768371105194092,1.1328279972076416,-2.26283860206604,1.436920166015625, ,6.975,-1.0222578048705842
838,2985568594,0.1298989206552505,-88.09033203125,-141.62571716308594,9.796830177307127,-0.1141445040702819,0.2667441964149475,1.212411403656006,-2.3933942317962646,1.2377952337265017, ,6.983333333333333,0.5770450830461478
839,2985576927,-0.0348761864006519,-88.09217834472656,-141.45616149902344,9.829007148742676,-0.1170177608728408,0.2864545285701751,1.194609522819519,-2.4173946380615234,1.0567792654037476, ,6.991666666666666,0.9481537342073061
840,2985585260,-0.129080444574356,-88.09402465820312,-141.35667419433594,9.775026321411133,-0.1088469550013542,0.2825467586517334,1.1796764135360718,-2.4173688888549805,0.918308675289154, ,7.0,0.7026171684266416
841,2985593593,-0.2552592158317566,-88.09617614746094,-141.22634887695312,9.82990550994873,-0.1164885610342025,0.298164814710617,1.0916916131973269,-2.4031789302825928,0.8974331617355347, ,7.008333333333333,-0.46336770057654064
842,2985601926,-0.290584921836853,-88.099365234375,-141.1857147216797,9.783052444458008,-0.1285478770732879,0.2748239636421203,1.191715121269226,-2.610398054122925,0.6823760271072388, ,7.016666666666667,-1.5010195970533893
843,2985610259,-0.3146866858005523,-88.10401153564453,-141.1573028564453,9.828726768493652,-0.1299542188644409,0.2731478214263916,1.145404577255249,-2.728940725326538,0.4887067675590515, ,7.0249999999999995,-1.9036558270452684
844,2985618592,-0.2924041748046875,-88.10545349121094,-141.17347717285156,9.815903663635254,-0.1104510128498077,0.2430963665246963,1.3213999271392822,-2.423311710357666,0.4585844576358795, ,7.033333333333333,-4.003195166587632
845,2985626925,-0.2462992966175079,-88.10649108886719,-141.21429443359375,9.851788520812988,-0.1214380860328674,0.2064279019832611,1.2169451713562012,-2.227618932723999,0.2163250297307968, ,7.041666666666667,-0.3295728564258038
846,2985635258,-0.1062196269631385,-88.10555267333984,-141.34869384765625,9.84751033782959,-0.1145189628005027,0.237603485584259,1.2531380653381348,-2.095372438430786,-0.0091442828997969, ,7.05,3.8010960817337107
847,2985643591,-0.0097617479041218,-88.1034927368164,-141.4389190673828,9.86564826965332,-0.106973648071289,0.2697795033454895,1.3366403579711914,-1.8669703006744385,0.0216568335890769, ,7.058333333333334,1.6772836446759847
848,2985651924,0.1112291738390922,-88.099365234375,-141.5535888671875,9.800562858581545,-0.1009222269058227,0.2655582129955292,1.3623826503753662,-1.7592880725860596,0.0673014000058174, ,7.066666666666666,2.2977501153942974
849,2985660257,0.1539690941572189,-88.0959701538086,-141.5896759033203,9.835902214050291,-0.072340004146099,0.308075338602066,1.4169154167175293,-1.779062271118164,0.234178140759468, ,7.075,-0.24249315261898197
850,2985668590,0.1741129904985427,-88.09248352050781,-141.60299682617188,9.77861499786377,-0.0847207456827163,0.261516660451889,1.382054328918457,-1.7892823219299316,0.4690350294113159, ,7.083333333333333,-2.6801472902301136
851,2985676923,0.1145704761147499,-88.09063720703125,-141.537841796875,9.790821075439451,-0.1014115363359451,0.2634062170982361,1.2701458930969238,-1.9118722677230835,0.639318585395813, ,7.091666666666667,1.278074383735774
852,2985685256,0.0938536450266838,-88.08899688720703,-141.5108184814453,9.777477264404297,-0.1048516407608985,0.2828179001808166,1.310641884803772,-2.0090525150299072,0.6284324526786804, ,7.1,2.4150002002716047
853,2985693589,0.0418605506420135,-88.0877685546875,-141.45335388183594,9.771005630493164,-0.1171037629246711,0.3036562204360962,1.276447057723999,-2.051110982894897,0.6126284599304199, ,7.108333333333333,0.4162913560865107
854,2985701922,0.0635844692587852,-88.08910369873047,-141.46983337402344,9.815516471862791,-0.1141194328665733,0.2897560894489288,1.2151262760162354,-2.411733865737915,0.4553313553333282, ,7.116666666666666,-0.010430216789426794
855,2985710255,0.0961740911006927,-88.09176635742188,-141.49765014648438,9.77487087249756,-0.1253279894590377,0.3034823834896087,1.1847736835479736,-2.4618611335754395,0.2712931632995605, ,7.125,-1.5251058340076042
856,2985718588,0.2088318616151809,-88.09432983398438,-141.6055450439453,9.806689262390137,-0.1199132055044174,0.2643376588821411,1.1630784273147583,-2.567084312438965,0.0937865227460861, ,7.133333333333333,-1.7295241355899158
857,2985726921,0.2837472856044769,-88.09864807128906,-141.67672729492188,9.82955837249756,-0.0845535323023796,0.2746569812297821,1.04066801071167,-2.6416473388671875,0.0998058766126632, ,7.141666666666667,2.310310006141785
858,2985735254,0.3917697072029114,-88.10132598876953,-141.7808837890625,9.802075386047363,-0.1018472239375114,0.3028428256511688,1.0549607276916504,-2.5646510124206543,0.110845610499382, ,7.1499999999999995,-1.3920879364008663
859,2985743587,0.4544808566570282,-88.10514831542969,-141.83932495117188,9.75928020477295,-0.0892590954899787,0.2514555156230926,1.1063172817230225,-2.568237066268921,0.1528017222881317, ,7.158333333333333,-1.6339874267577343
860,2985751920,0.5431680679321289,-88.1075210571289,-141.92335510253906,9.780468940734863,-0.0657312795519828,0.2756097018718719,1.135184407234192,-2.539190530776977,0.1919402778148651, ,7.166666666666667,0.188030004501055
861,2985760253,0.5535900592803955,-88.11021423339844,-141.9296875,9.825420379638672,-0.1118708997964859,0.2545893490314483,1.1086993217468262,-2.473515510559082,0.361634612083435, ,7.175,-0.12583315372492265
862,2985768586,0.5992651581764221,-88.10979461669922,-141.9713592529297,9.854503631591797,-0.0633139088749885,0.2735124826431274,1.0619021654129028,-2.1898889541625977,0.3571008443832397, ,7.183333333333334,0.7771146297453306
863,2985776919,0.5339585542678833,-88.11062622070312,-141.90219116210938,9.738272666931152,-0.0785555467009544,0.2675412595272064,1.058700442314148,-2.239094018936157,0.6578632593154907, ,7.191666666666666,-0.5431956052780311
864,2985785252,0.5055823922157288,-88.10969543457031,-141.86981201171875,9.897250175476074,-0.0953691378235817,0.2644592225551605,1.0483267307281494,-2.1094861030578613,0.6490007042884827, ,7.2,-2.6456594467165644
865,2985793585,0.4169395864009857,-88.107421875,-141.77761840820312,9.815832138061523,-0.0807337537407875,0.2234469354152679,1.0296281576156616,-1.86130964756012,0.7456431984901428, ,7.208333333333333,2.519701123236821
866,2985801918,0.3727631866931915,-88.1052474975586,-141.72927856445312,9.871882438659668,-0.1260840147733688,0.3064542412757873,1.0560365915298462,-1.9647400379180908,0.7119349241256714, ,7.216666666666667,3.8258904218667347
867,2985810251,0.3261564373970032,-88.10494232177734,-141.67892456054688,9.765336036682127,-0.0820637941360473,0.2872117757797241,1.0741201639175415,-2.136662721633911,0.5826598405838013, ,7.225,0.1609432697293549
868,2985818584,0.2724958956241607,-88.10411071777344,-141.6209259033203,9.784870147705078,-0.1192032098770141,0.3091366291046142,1.078115940093994,-2.1087429523468018,0.7515344023704529, ,7.233333333333333,0.17911076545689042
869,2985826917,0.2322297692298889,-88.10442352294922,-141.57559204101562,9.87817668914795,-0.1215585619211196,0.29019695520401,1.2083388566970823,-2.192629814147949,0.5642688274383545, ,7.241666666666666,-0.5500996112825298
870,2985835250,0.2226666808128357,-88.10359191894531,-141.56265258789062,9.78469467163086,-0.0988926589488983,0.2999683022499084,0.9709973335266112,-2.122831106185913,0.5722092390060425, ,7.25,-2.2157156467441457
871,2985843583,0.1905408948659896,-88.10369873046875,-141.52603149414062,9.781695365905762,-0.1106310710310936,0.2532683610916137,1.149630784988403,-2.160662889480591,0.5302530527114868, ,7.258333333333333,0.9044802188866399
872,2985851916,0.2516744434833526,-88.10308074951172,-141.58084106445312,9.861529350280762,-0.1101245880126953,0.3150429725646972,1.3238078355789185,-2.149265050888061,0.3045148253440857, ,7.266666666666667,1.371350884436925
873,2985860249,0.2709782719612121,-88.10276794433594,-141.59603881835938,9.738049507141112,-0.0914253294467926,0.2761242091655731,1.0999906063079834,-2.140094757080078,0.3242121636867523, ,7.2749999999999995,-0.31749486923264314
874,2985868582,0.2925843000411987,-88.10318756103516,-141.6121368408203,9.839604377746582,-0.0900462716817855,0.3097513914108276,1.2490652799606323,-2.2840468883514404,0.4592503905296325, ,7.283333333333333,-2.171821296214951
875,2985876915,0.2854906022548675,-88.1034927368164,-141.60079956054688,9.76120948791504,-0.0811370834708213,0.2399271875619888,1.1217368841171265,-2.219166040420532,0.4298709332942962, ,7.291666666666667,-2.057715654372501
876,2985885248,0.2905757129192352,-88.1033935546875,-141.60166931152344,9.871103286743164,-0.0878710895776748,0.2754561305046081,1.0816508531570437,-2.2066664695739746,0.5184705257415771, ,7.3,3.4232828021050494
877,2985893581,0.2277961522340774,-88.10379791259766,-141.53453063964844,9.761987686157228,-0.0820944160223007,0.2969819009304046,1.112490177154541,-2.197035312652588,0.6514083743095398, ,7.308333333333334,0.68784356117229
878,2985901914,0.1922437697649002,-88.10421752929688,-141.49368286132812,9.835121154785156,-0.100023865699768,0.2869201898574829,1.2173293828964231,-2.293165922164917,0.6853985786437988, ,7.316666666666666,-1.6577696800231507
879,2985910247,0.1404381692409515,-88.10555267333984,-141.4375,9.857074737548828,-0.0921726301312446,0.2693524062633514,1.113847732543945,-2.302617073059082,0.6070701479911804, ,7.325,-1.0713869333266146
880,2985918580,0.1290760189294815,-88.10679626464844,-141.42042541503906,9.742375373840332,-0.1178121268749237,0.2690637409687042,1.2429691553115845,-2.353256702423096,0.5894988179206848, ,7.333333333333333,-0.23848414421079234
881,2985926913,0.1048950627446174,-88.10917663574219,-141.3910675048828,9.868321418762209,-0.1294645071029663,0.2653776705265045,1.243430256843567,-2.460503339767456,0.50235915184021, ,7.341666666666667,0.7303100824357358
882,2985935246,0.1677179783582687,-88.1113510131836,-141.4481964111328,9.791318893432615,-0.111613854765892,0.2812355756759643,1.2601563930511477,-2.52351450920105,0.2966256737709045, ,7.35,2.194738984107948
883,2985943579,0.2052251547574997,-88.1143569946289,-141.48004150390625,9.70955753326416,-0.1237469464540481,0.3019566535949707,1.2364888191223145,-2.429100513458252,0.2597667574882507, ,7.358333333333333,0.29039025306678923
884,2985951912,0.3074872493743896,-88.11664581298828,-141.57688903808594,9.871968269348145,-0.1102714389562606,0.2860754132270813,1.2536503076553345,-2.5464391708374023,0.1426840871572494, ,7.366666666666666,0.3928434848782949
885,2985960245,0.3538847267627716,-88.11882781982422,-141.6178436279297,9.740389823913574,-0.0976025164127349,0.308504045009613,1.2317757606506348,-2.3796908855438232,0.2234970331192016, ,7.375,-1.0419756174091575
886,2985968578,0.4165967404842376,-88.12080383300781,-141.67494201660156,9.844213485717772,-0.0830570831894874,0.2687091529369354,1.237820744514465,-2.432225227355957,0.2982905805110931, ,7.383333333333333,-4.270900189876622
887,2985976911,0.4494001567363739,-88.12288665771484,-141.7020721435547,9.77748680114746,-0.0768942609429359,0.2373223751783371,1.29391610622406,-2.448951482772827,0.2827939689159393, ,7.391666666666667,-0.6733810901638595
888,2985985244,0.5249510407447815,-88.12496948242188,-141.7724151611328,9.82215976715088,-0.0892660394310951,0.2574861347675323,1.2004239559173584,-2.4869887828826904,0.2472670376300811, ,7.3999999999999995,2.3546478152275228
889,2985993577,0.5432447791099548,-88.12727355957031,-141.78591918945312,9.802785873413086,-0.0741208791732788,0.2765665054321289,1.206443190574646,-2.4569427967071533,0.3383768498897552, ,7.408333333333333,2.245100140571484
890,2986001910,0.5880719423294067,-88.1297836303711,-141.8253936767578,9.833629608154297,-0.104159228503704,0.2949044704437256,1.1960439682006836,-2.506276130676269,0.3692675828933716, ,7.416666666666667,-0.0514769554140635
891,2986010243,0.6416972279548645,-88.13355255126953,-141.87432861328125,9.822696685791016,-0.0972816944122314,0.2757085561752319,1.182545185089111,-2.6223340034484863,0.2014175504446029, ,7.425,-2.7240461111068353
892,2986018576,0.7762625217437744,-88.13533782958984,-142.00469970703125,9.793965339660645,-0.1318142265081405,0.2495037019252777,1.0964813232421875,-2.477843999862671,0.0173792596906423, ,7.433333333333334,-1.1065202951429107
893,2986026909,0.8394390940666199,-88.13922882080078,-142.06256103515625,9.825284004211426,-0.0930732935667038,0.2572665512561798,1.2450950145721436,-2.618568658828736,0.1685288399457931, ,7.441666666666666,1.0841703414916832
894,2986035242,0.9564051628112792,-88.14122009277344,-142.1751708984375,9.79444694519043,-0.0520826689898967,0.267573207616806,1.10828959941864,-2.478459119796753,0.0880489349365234, ,7.45,0.30701637268056103
895,2986043575,0.9844776391983032,-88.14469909667969,-142.19769287109375,9.80555820465088,-0.0808620974421501,0.2623834908008575,1.2517292499542236,-2.530712127685547,0.304617315530777, ,7.458333333333333,-0.27763009071353295
896,2986051908,0.9889013767242432,-88.1467056274414,-142.1971435546875,9.800429344177246,-0.0451724417507648,0.2629460394382477,1.1764745712280271,-2.4528191089630127,0.5286905765533447, ,7.466666666666667,0.5244916677475491
897,2986060241,0.933538556098938,-88.14903259277344,-142.13641357421875,9.822537422180176,-0.0761239826679229,0.2711250185966491,1.274269700050354,-2.498950242996216,0.629636287689209, ,7.475,-1.8180146813389744
898,2986068574,0.8840984106063843,-88.15104675292969,-142.08082580566406,9.81984806060791,-0.0960254818201065,0.2326457947492599,1.2905604839324951,-2.4445457458496094,0.7409557104110718, ,7.483333333333333,-0.18555700778914286
899,2986076907,0.842755138874054,-88.152099609375,-142.0338134765625,9.788225173950195,-0.0767423883080482,0.2680324018001556,1.28904926776886,-2.316679716110229,0.5722348690032959, ,7.491666666666666,1.8633100390436894
900,2986085240,0.8359973430633545,-88.15167999267578,-142.0216064453125,9.844161033630373,-0.1053463965654373,0.2637009620666504,1.2167401313781738,-2.1542084217071533,0.5684950947761536, ,7.5,-0.8776062726974843
901,2986093573,0.8358272314071655,-88.152099609375,-142.01498413085938,9.820362091064451,-0.1026709079742431,0.2534056305885315,1.3643038272857666,-2.206282138824463,0.4141182005405426, ,7.508333333333333,1.0078614950177691
902,2986101906,0.8541168570518494,-88.15379333496094,-142.02696228027344,9.790630340576172,-0.0948435142636299,0.2804986536502838,1.3010623455047607,-2.3816375732421875,0.4779488444328308, ,7.516666666666667,0.6307786703106935
903,2986110239,0.8426085710525513,-88.15379333496094,-142.00982666015625,9.81479835510254,-0.0916391015052795,0.2639186084270477,1.310667634010315,-2.2233924865722656,0.4575342535972595, ,7.5249999999999995,-0.7337719202042976
904,2986118572,0.8473766446113586,-88.15390014648438,-142.00958251953125,9.791667938232422,-0.0972154736518859,0.2682691216468811,1.1838003396987915,-2.240323543548584,0.5236701965332031, ,7.533333333333333,0.7008630037307402
905,2986126905,0.8591279983520508,-88.15475463867188,-142.01727294921875,9.80069065093994,-0.1053538098931312,0.2755996584892273,1.0867992639541626,-2.2557435035705566,0.3604051172733307, ,7.541666666666667,-1.1194315552713672
